lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region
FA(19:0),-0.8817054807116861,8.3908259721108,19.73815480569465,8.881042913956993e-6,1.3387512709405467e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,633105.1712646484,1239613.0631103516,375718.16564941406,1737239.639038086,489428.51721191406,837215.962890625,612830.9195556641,1811562.2534179688,359494.46423339844,455309.8779296875,1852435.1494140625,394101.447631836,1750294.0871582031,254229.6622314453,408541.7961425781,524631.82763671875,701193.7498779297,2068288.5590820313,499039.7590332031,200396.71618652344,543132.6953125,386368.8874511719,530320.9864501953,1231011.0325927734,830463.4718017578,2517749.953979492,2530303.695678711,1378238.7719726563,2713993.6052246094,363163.0625610352,675173.4016113281,275417.8934326172,540013.6619873047,280084.6770019531,2153181.8618164063,451082.4600830078,1321152.0323486328,2818076.759277344,452300.2613525391,382141.7956542969,1176766.2279052734,708104.61572265625,640432.7975463867,1649707.519165039,183205.93432617188
PE(44:8)|PE(43:1),-0.8788328887628377,6.1648747753410476,19.610175746267487,9.4962088985566e-6,1.42443133478349e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,268665.15856933594,275970.21911621094,164463.77221679688,161768.6319732666,241479.2776184082,296154.8231201172,253371.91787719727,311442.5443725586,115847.9476928711,130564.7289428711,145374.33172607422,135088.1502685547,134030.3491821289,127729.9696044922,125080.04956054688,125777.98928833008,133901.79010009766,119541.30932617188,103719.50659179688,100277.66668701172,112978.34765625,171541.25201416016,105477.1068725586,126798.3683166504,212458.61434936523,284649.00231933594,317384.1801147461,311907.74255371094,298707.6644897461,253606.25677490237,223746.155670166,177381.3930053711,273800.70236206055,234160.7162475586,246102.63809204104,263960.8395996094,265938.25817871094,235436.5350341797,288504.18017578125,288512.6383972168,264323.6381225586,195584.8540649414,192947.59448242188,218918.2963562012,66175.06433105469
[TG(46:6)]_FA22:6,-0.8773476857424445,8.531390932522747,19.544712009679643,9.82723821630623e-6,1.466859821992768e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1658875.1347351074,1071262.3357543943,2643381.906982422,901643.7282714844,2114808.801147461,1849506.6895446775,1395819.6794433594,1440253.7862548828,260200.8756103516,420024.0667114258,189537.4917602539,391530.60232543945,414650.7884521485,319237.505065918,197398.21508789065,327047.94244384766,179406.05242919922,565777.4880065918,942643.1260986328,390501.046875,274010.4987182617,522936.0169067383,319564.2017211914,310354.959564209,2372235.1818847656,224469.11810302731,275086.9991760254,1921528.6443481443,1389294.0991210938,3177383.5310668945,1384862.362335205,1981590.6659545896,386566.13146972656,928702.4057312012,380592.91094970703,1188435.577972412,685912.8679504395,743140.8942565918,1682500.0463867188,854610.526550293,1604872.4760742188,329713.4479980469,936168.9677124023,3487472.8237304688,48950.82318115234
[TG(57:10)|TG(56:3)]_FA18:2,0.8934496674812107,7.018410966822658,19.533228871581287,9.886488025447121e-6,1.4685051725603162e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,186684.77319335935,218640.3142089844,140181.32958984375,159280.4916381836,510923.9487304688,160740.65264892578,165109.79235839844,153522.9721069336,531333.1739501953,464045.61572265625,558792.2423095703,370261.3256225586,1242877.2471923828,1855019.243652344,885416.7897949219,331669.68572998047,2029468.2032470703,1925778.5599365237,650932.62939453125,416390.6491699219,1220436.2684936523,383300.0694580078,479678.5942993164,428066.9497070313,125256.86865234376,131875.33032226563,163923.33111572266,98911.6273803711,136773.36877441406,155125.65167236328,104422.54669189452,155322.7313232422,319631.2615966797,169905.75262451172,196340.51348876956,124226.50885009766,729226.4133300781,1425327.5426635742,151293.91149902344,130203.02862548828,161566.5118408203,311714.0407714844,284598.7006225586,162603.5518798828,48982.123596191406
[TG(59:10)|TG(58:3)]_FA18:0,0.8931544520088289,5.528925620389905,19.520186007786037,9.954220777871736e-6,1.4713884596417203e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,73765.26470947266,77561.1255493164,66160.085205078125,67321.90545654297,112851.08856201172,63116.54455566406,73510.7446899414,73163.40557861328,184799.51361083984,165523.23107910156,172257.15435791016,131949.88888549805,396368.68267822266,616909.6447753906,286649.8797607422,119899.12963867188,746345.314453125,785649.1244506836,256752.75811767575,165953.15161132813,368376.6461791992,160844.09020996094,164073.17352294922,148292.67114257813,62326.384216308594,56144.70431518555,74731.06549072266,48061.02307128906,60663.28448486328,57307.96398925781,57688.00369262695,75527.1650390625,89771.82635498047,69676.78448486328,72637.76458740234,59661.864196777344,176799.41235351563,381604.0906982422,69944.56481933594,62225.564025878906,61874.38427734375,102910.9071044922,83519.86639404297,74583.92584228516,32205.882263183597
DG(34:1)_C16:0,0.892413764427621,4.824530918747142,19.48816631640227,1.0122484507833856e-5,1.489032141369763e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,107350.76652526855,125000.84768676758,61643.865032196045,20905.86139678955,253799.51736450195,61649.2442817688,77225.28565216064,34355.84236907959,161598.95309448242,164303.15301513672,192404.953704834,154982.3723449707,211732.01513671875,229730.0972290039,34290.38261795044,161511.75036621094,182702.77395629883,63739.58409118652,130237.82870483398,101838.8268623352,170686.13241577148,150946.97200012207,222878.5348968506,61216.04384994507,4183.460300445557,87952.6858253479,3103.980213165283,2890.240222930908,9291.960651397703,16254.041137695313,24690.48217773437,79805.90681838989,13285.021026611328,72057.30443954468,7621.42057800293,44194.80317687988,153840.11116790771,198668.17530441284,85977.9256324768,60728.54426574707,58018.28433609009,114590.68938827516,75779.64572906494,11056.320728302002,11391.08073425293
[TG(60:9)|TG(59:2)]_FA22:6,0.8865664211214552,6.658517965227924,19.240440388434763,1.152460075250309e-5,1.6871350620851878e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,205515.41470336917,220051.8173828125,299896.8004760742,182301.4128112793,294677.9041748047,220014.13427734372,208811.3755493164,156634.55059814453,478415.9738769531,503197.31564331055,489456.38943481445,351826.0041503906,671706.3285217285,1176833.9954223633,604199.9758300781,278022.49697875977,1211915.700805664,1210624.1271972656,593697.1444091797,427129.3132324219,760300.751953125,348281.94372558594,410516.2921447754,320268.060546875,184958.8716430664,102384.3274230957,104385.9673461914,116973.92852783205,174509.69052124023,234099.19830322263,135909.90921020508,201612.5355224609,148516.87155151367,203385.81594848636,140640.71029663086,146635.33154296875,306318.0010986328,582003.0246582031,170070.47271728516,131347.28924560547,157425.67083740234,201196.2752685547,176237.63256835938,244664.85540771484,38988.54260253906
FA(23:1),-0.8669748125921557,6.1597214811127134,19.087647443942387,1.248503584007591e-5,1.8189920637813947e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,127278.287109375,181862.6367797852,139714.6708984375,248742.3807373047,117464.92932128906,236487.01556396484,144488.73162841797,333746.12438964844,94980.18786621094,124125.94903564452,504340.7149658203,108598.76727294922,250346.2009277344,107464.30480957033,157214.31341552734,118054.28857421876,167826.89196777344,429443.16247558594,105378.18878173828,82000.76629638672,104512.54541015624,133224.24670410156,95275.32586669922,150579.14910888672,122085.96887207033,287195.0360107422,616616.9080810547,344415.48693847656,421991.59375,149295.38751220703,187801.05041503903,145847.3692626953,158490.07037353516,151536.04748535156,419892.2717285156,203871.01135253903,221694.0529785156,550572.2254638672,153063.52850341797,219768.89935302731,139229.9483642578,192663.5791015625,174749.74993896484,182547.6905517578,72171.205078125
[TG(59:12)|TG(58:5)]_FA18:2,0.8755839622415421,5.739850893896907,18.77745314341336,1.4689347886434813e-5,2.1299554435330479e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,85589.06536865234,92563.02600097656,72374.50491333008,81961.94519042969,128037.14904785156,84103.40573120117,82338.34588623047,81205.185302734375,218095.83450317383,174204.51361083984,199660.3733520508,157405.27087402344,453013.5368041992,705959.3165893555,336081.8223876953,141413.96835327148,852221.4362792969,862844.126159668,291814.2619628906,191018.83349609372,448440.8283081055,197723.71551513672,193465.93292236328,177370.49243164063,71530.30490112305,62213.38427734375,76662.7855834961,59475.28399658203,76439.22497558594,69941.08517456055,66551.14562988281,91792.9868774414,105803.44720458984,80652.64572143555,86999.12561035156,73224.90521240234,213053.59301757807,427377.90466308594,81648.8056640625,69558.18508911133,74040.88507080078,130097.8910522461,100282.28717041016,81345.90625,34046.92236328125
[TG(58:7)|TG(57:0)]_FA18:3,0.8729658967745832,6.45656115120446,18.668137021069924,1.555604219250607e-5,2.2449359467384351e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,183960.03497314453,215116.57543945313,169729.39184570313,144872.28942871094,260065.37890625,140757.24981689453,184531.49298095703,192625.03381347656,469052.17150878906,478676.1304321289,562004.3796386719,400412.7311401367,596638.9077758789,770820.0344848633,592295.9212646484,281793.0202636719,864033.3604736328,718698.6336669922,572593.2189941406,497312.9977416992,603637.5712890625,313284.3023071289,398593.3709716797,377870.1098632813,135423.40881347656,110404.56817626952,157818.51043701172,93554.20700073242,145246.3905029297,138299.04913330078,125470.10974121094,176259.5518798828,203867.45544433597,198673.2554321289,175270.21130371094,133264.82946777344,234243.8365478516,416114.4310913086,144853.63012695313,118071.26782226563,149437.59008789063,189874.7915649414,152193.55010986328,164942.4512939453,41374.74295043945
PI(29:2)|PI(P-30:1),0.8715568546099882,7.90905674507235,18.609431598906667,1.6042490056433513e-5,2.3042161425396247e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PI,1565469.0125732422,1335822.4983520508,1027717.561706543,270583.85888671875,2247524.0192871094,275196.0608825684,189319.513671875,190783.65234375,500911.03692626953,261410.8961791992,352282.4273071289,594535.5037841797,456975.51739501953,400506.5668029785,304112.4618835449,326160.48455810547,338169.9253540039,280096.28088378906,297530.5202636719,269243.0968017578,205775.53561401367,215299.1964111328,1977853.154083252,189115.7737121582,274256.7761230469,521107.8572998047,157829.8507385254,647404.8453979492,368191.5228881836,217174.53634643555,161948.23181152344,467597.17578125,279613.0966796875,165315.81170654297,247853.53637695313,140226.77056884766,281662.7405395508,184255.65356445313,154139.0092163086,180485.4736328125,205274.875,213539.05432128903,239029.4549560547,103332.50735473631,6661615.031005859
[TG(60:9)|TG(59:2)]_FA20:4,0.8700667711924197,6.386713487204275,18.54719072512239,1.6574933133040656e-5,2.3695150887375021e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,164241.6513671875,210008.7346496582,139221.9301147461,112571.34759521484,264197.419921875,136411.388671875,158546.85131835938,147570.84991455078,395988.6248168945,396355.00646972656,543200.4629516602,332577.8844604492,573679.1077880859,868358.6926879883,567317.8253173828,251626.71716308597,910969.6835327148,744715.0734863281,461035.5701293945,371098.1517333984,744652.7131347656,333615.66427612305,387361.3870239258,292460.0201416016,107057.64678955078,102097.68698120116,145273.67022705078,81801.58599853516,104640.8471069336,115651.36734008788,101158.84646606444,133222.1694946289,152093.79147338867,161107.75128173828,144876.2694091797,104237.40844726563,298846.54040527344,755916.8196411133,124635.5482788086,95280.34725952148,113180.92761230467,204953.07543945313,119598.26766967772,118866.00784301758,99676.787841796875
LPC(10:0)|PC(O-10:0),-0.8542169099408732,5.042669642285426,18.53260491581375,1.6702254222025437e-5,2.376559070376984e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,117724.966796875,113342.12762451172,94065.88641357422,94878.2060546875,117288.80725097656,138986.6903076172,117657.44921875,129291.6499633789,55304.70458984375,61239.44445800781,59052.14434814453,61103.68359375,60621.98443603516,58859.924377441406,54425.24407958984,62824.36517333984,52760.08380126953,53031.06359863281,56627.50369262695,55619.54382324219,52724.02337646485,55648.64373779297,47517.68353271485,58116.384338378906,111447.16772460938,119903.72790527344,121255.0283203125,146617.54907226563,126018.42852783205,119309.548828125,103888.78747558594,94399.8657836914,108120.7876586914,109160.68768310548,110721.5655517578,115519.14862060548,118401.38671875,107475.46801757813,131071.08856201172,119679.4692993164,118107.36834716795,82371.04571533203,93738.12713623048,135530.26879882813,41544.88305664063
DG(42:10)|DG(41:3)_C16:0,0.8682286986261838,7.211726498829736,18.47072464703433,1.725343078196121e-5,2.4326792763058332e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,614653.1374359131,864496.5432739258,672537.2678527832,230133.9165649414,1424806.2537231443,188861.67364501956,169951.03218460083,149704.52996826172,374479.9860839844,215472.133972168,286804.2226867676,514633.7629089356,382808.85092163086,285808.3187866211,81192.62593841553,292203.76110839844,295457.1799316406,213504.8345413208,195279.39385986328,220008.7383422852,219867.09423828125,235715.65625,1174300.6372070313,178464.03350830078,204367.95440673828,345031.70208740234,109174.10766220091,227915.27675628665,143561.33016586304,67604.58470916748,157199.23260879517,242119.95753479004,155495.5696144104,129779.36725997923,311375.24409484863,138386.8289794922,216297.03594970703,175375.33056640625,148479.59020996094,148676.9306640625,141836.33029937744,183741.09313964844,195674.35453796387,71857.96493530273,3677631.8136291504
PS(40:2),0.8682194410823247,6.72526329916673,18.470391826864674,1.7256444127489656e-5,2.4326792763058332e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,226451.57788085935,238434.91735839844,167548.0518798828,194463.8537597656,204095.09423828125,190932.57373046875,218157.13427734372,157605.09130859375,580712.6804199219,699449.4991455078,779558.51318359375,651688.5836181641,685468.291015625,653842.3693847656,97772.28649139404,812639.70166015625,857982.8410644531,742776.4793701172,832243.01416015625,624136.2626953125,551308.6804199219,757278.3504638672,548841.05810546875,560540.1978759766,207477.1545410156,158923.13244628906,185778.37341308597,129187.04895019533,161655.57104492188,114304.46758651732,182882.21350097656,274754.70251464844,213993.9748535156,216756.5157470703,89027.18598937988,169118.91271972656,242870.45666503903,268214.5196533203,232311.55725097656,207479.71423339844,221314.35693359372,278231.05859375,310502.2041015625,148342.25108718872,76940.1058959961
[TG(51:8)|TG(50:1)]_FA22:5,0.8668963574205789,7.91929875937002,18.41548597363726,1.7760867947527675e-5,2.4922508248950123e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1682325.5158691406,1333510.689453125,815567.6003417969,369777.6430664063,2211683.857910156,251681.14086914065,228256.93798828125,206518.33557128903,299535.0435791016,234706.3365478516,314397.4225463867,287355.90087890625,309329.6638183594,307811.0990600586,245371.8158569336,325179.2880859375,335512.2847290039,276155.9418334961,321681.78466796875,291020.62127685547,215029.61584472656,592288.3392333984,2073344.8912963867,263921.6596069336,354913.64532470703,502406.67333984375,154601.07122802734,707100.4881591797,260008.2769165039,195521.6552734375,144727.05072021484,316440.9597167969,169015.9116821289,182710.63299560547,169110.52960205078,161178.451171875,250608.75994873047,198987.99346923828,195496.11352539065,160425.09106445313,192320.45343017575,450249.2322998047,201780.33575439453,177774.19384765625,6991643.872253418
[TG(57:12)|TG(56:5)]_FA20:4,0.86521128516113055,11.004976388016749,18.345881637980796,1.8421675879803536e-5,2.56315411514634e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1540327.6518554688,2438088.0556640625,1300459.2409667969,1164624.4799804688,10095376.681640623,1403061.9931640625,1593954.1118164063,1597435.0830078125,5554721.285888672,5842401.096191406,6005187.646972656,3737323.093261719,22220202.3515625,46091560.27124024,14128884.047851563,3986081.3759765625,38350995.05078125,34965885.97949219,9712525.75,4649726.095214844,19901726.27050781,4482421.746582031,5880548.323242188,4307817.945800781,1112074.8215332031,1256796.982421875,2335047.3828125,640074.1591796875,957484.53369140625,1840472.720214844,842080.55859375,1471932.9833984375,1889924.9501953125,1740966.3369140625,1369726.80078125,991179.5126953124,18973821.435546875,42316195.34375,2056776.2368164065,1097725.8100585938,1295517.1206054688,4715587.939941406,1609700.2045898438,1389605.1635742188,269438.8798828125
[TG(60:8)|TG(59:1)]_FA22:5,0.8651885336849185,6.501835023724763,18.34455502570745,1.8434507429131313e-5,2.56315411514634e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,185526.57208251956,191718.87463378903,269801.35821533203,170901.13174438477,266625.28045654297,202847.03411865237,191256.2338256836,157430.69140625,440699.6306152344,427178.26873779297,433501.4694213867,290106.2810058594,628713.7497558594,1045080.5026550292,543642.0587158203,244553.47265625,1011137.1852111816,1131049.404876709,523132.4031066895,356962.26556396484,665933.6567993164,306252.50177001953,375476.9241333008,301777.45724487305,154817.7491455078,88438.54653930664,91653.12680053712,111723.40731811523,161408.8914794922,202935.2940673828,128031.7507019043,186297.07165527344,136188.46997070313,182816.85095214844,129654.16854858398,139681.14892578125,279128.3587036133,528789.3596191406,151060.7709350586,114189.62829589844,142910.62866210938,177227.83322143555,158146.9888305664,231993.13610839844,37697.762603759766
[TG(57:11)|TG(56:4)]_FA18:3,0.8617778043029634,7.162306708136764,18.203616047332673,1.985015974124328e-5,2.7474425641857176e-4,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,216059.11462402344,234493.43432617188,162787.9315185547,158427.95166015625,523314.6598510742,163846.53198242188,194043.9931640625,175945.25366210938,601828.4056396484,558122.2618408203,609208.0814208984,396039.20935058594,1363511.9892578125,2137673.302001953,898386.5402832031,371528.8874511719,2138369.7255249023,2104461.9353027344,698913.88623046875,465449.4686279297,1342454.624633789,415470.8539428711,553765.3961181641,480731.5340576172,147795.92950439453,146097.30889892578,185443.09375,111689.06842041016,148372.75146484375,174083.6710205078,117975.90869140624,192497.81225585935,359964.60791015625,198260.35522460935,226416.37524414065,137830.01049804688,784746.6340332031,1588228.0900268557,169527.4110107422,149437.8299560547,191266.4747314453,345609.4411621094,317011.06201171875,174649.99249267578,60484.58441162109
