Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
"16:2 Cholesteryl ester, zymosteryl palmitoleate",CE,258572.75805664065,286850.72009277344,318423.20361328125,297905.1613769531,269297.05908203125,314303.2229003906,287947.70153808594,292214.919921875,293157.0216064453,291071.2001953125,311092.6616210937,110203.26791381836,113731.94830322266,108236.02865600586,121413.6282043457,106837.36743164062,101456.2074584961,103669.7276916504,118804.1879272461,269839.3192138672,292551.71875,280581.6188964844,276360.1994628906,260879.01892089844,297439.0616455078,265993.7189941406,269447.4189453125,113157.4481201172,110140.7073059082,119384.78771972656,107576.0082397461,274790.7999267578,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
16:3 Campesteryl ester,CE,100437.2666015625,456562.5186233521,615577.7465820312,331275.62284851074,118072.24786376952,344850.82232666016,373961.9270172119,136457.43032836914,217033.97341918945,433388.474029541,172677.89218139648,189290.5514297485,160582.991481781,157380.9925956726,515711.15589141846,64989.22410583496,41053.32256317139,58418.86434555054,74763.10524368286,154318.75048446655,170507.59172058103,332875.0812988281,234669.65798187256,185146.27444458008,427672.8699798584,310477.7449951172,144066.910446167,47734.20327758789,75315.50601577759,71218.46506500244,46587.88315200806,114802.70822143556,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
16:3 Cholesteryl ester,CE,242702.83837890625,273550.51916503906,310266.3620605469,294535.90087890625,258914.67810058597,293686.3809814453,284794.66064453125,280185.4190673828,280845.88049316406,270211.9997558594,298385.6613769531,113500.16781616212,118023.78784179688,109016.26788330078,113194.88842773438,111255.42819213869,104182.76788330078,102616.72705078124,113224.94805908205,254891.2978515625,270792.63830566406,259728.7784423828,274137.7209472656,267854.7390136719,275931.4796142578,258171.55993652344,262840.2385253906,103272.96737670898,110097.02749633788,119627.44903564452,104622.92736816406,268572.4782714844,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
16:3 Stigmasteryl ester,CE,140503.76998901367,542890.2322692871,727697.5627822876,411188.2872314453,230125.45840454104,427144.43183898926,460511.3327941895,206513.696723938,303466.01583862305,529747.2166748047,242870.8171234131,220924.29370880127,177535.57064819336,192696.09077453613,562328.8849334717,100984.72776794434,70479.92538833618,87870.18571090698,103573.42597198486,209177.1556091309,238233.19439697263,417130.1490478516,301400.6235656738,238084.13414001465,491452.9175415039,365903.52224731445,207753.87649536133,74735.34531402588,112134.6275253296,105826.8872909546,79884.74600219727,174687.61349487305,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",CE,173129.27224731445,609582.4785461426,855093.6213684082,499268.83602905273,277060.34257507324,510967.8601989746,530913.7354736328,237041.23654174805,339927.88663482666,612365.7075805664,301160.1184692383,223447.3737182617,196164.55129241943,204385.9342041016,602502.1294021606,89343.60666656494,63067.42455291748,84979.48628616333,107037.6085472107,263683.299118042,269417.33947753906,472836.2958374024,360051.7068176269,306007.86514282227,589933.1188049316,411432.9081420898,252912.35702514648,72935.00525665283,103941.22734069824,95725.1279220581,69250.00426864624,197711.39486694336,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",CE,176152.7712097168,612892.9210205078,852660.2135925293,479157.2927246094,267835.77947998047,521878.4792175293,521070.05615234375,236358.4162597656,352186.2632141113,601565.9233398438,297985.96279907227,224382.29598999023,199214.2363128662,199647.8141479492,599676.2238388062,88803.84687805176,66339.54444122314,89481.14645385742,98678.10720062256,264936.3984527588,275774.5595397949,467518.1094055176,372578.784576416,297442.67919921875,578218.7215881348,432811.65029907227,249793.495513916,70505.20509338379,105990.80756378174,94433.90701293944,65956.20474243164,197452.6138916016,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",CE,175306.81085205078,604201.1010437012,842930.1578979492,485151.7746276856,278235.6174316406,510275.13067626953,520088.8929138184,244266.5776062012,344977.4267883301,586323.5788574219,296793.23989868164,213606.07862091064,195620.6760406494,197720.9366455078,562371.0579147339,89111.60607910156,66619.54499816895,81592.54598236084,102937.98823547363,262366.89752197266,272276.99826049805,449361.2501220703,372894.063873291,291198.4189758301,578229.0800170898,421981.7488708496,253252.07821655276,70637.34497070312,104960.36757659912,102442.5464553833,72498.68489837646,201944.2561798096,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",CE,169233.3512878418,601233.5832366943,862067.712310791,482734.01651000977,278870.03869628906,517304.1920166016,514852.2113342285,241900.73580932617,331640.3845214844,595576.9428405762,295495.2796020508,216516.61446380612,200966.05520629883,204358.05494308472,571522.3371124268,87569.78634643555,63674.6642036438,83035.78645706177,98115.54702758788,270283.1389465332,282595.2204284668,468996.0119934082,350154.3428039551,304620.8027038574,584872.5077514648,424691.0045776367,255931.9373779297,71781.18487167358,106163.54775619508,98708.50708389282,67602.62491607666,199674.9553833008,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
17:1 Cholesteryl ester; 16:1 Campesteryl ester,CE,100099.72714233398,471428.01194763184,611723.5156555176,346586.8232803345,127040.96856689452,350131.3035583496,398959.0480499268,131818.60929107666,218880.09548187256,446275.3489227295,182229.13215637207,184913.35300827023,165967.61249160767,159345.89164733887,539455.1224517822,69245.70543670654,46261.54291534424,60428.163719177246,80697.56628417969,159780.23112487793,172803.25178527832,345805.9059753418,243419.6374053955,195049.0751647949,436325.7263793945,328314.5411529541,148317.23024749756,50700.763595581055,77847.66497421265,73089.96499633789,45423.58345794678,122837.10720825195,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
17:1 Cholesteryl ester; 16:1 Campesteryl ester_2,CE,104714.5871887207,460792.76985168457,597038.2792663574,330769.7475128174,123977.3080444336,335558.16551208496,378362.88427734375,138369.3503265381,206078.07276916504,423873.5100250244,172700.15437316897,170765.33235931396,160566.41161346436,151612.76976776123,506378.6541099548,67861.66511154175,45343.34331130981,55816.66398239136,74885.58505630493,141740.25134277344,165014.77180480957,334849.38470458984,236172.8360900879,189485.9930114746,415234.27352905273,315089.0400085449,147790.75193023682,45853.58361053467,75341.58574676514,72327.7248840332,48443.423652648926,119584.48794555664,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",CE,175049.87139892578,278488.0610809326,579479.3815917969,265665.31997680664,348423.6258239746,415102.8081359863,250481.35647583008,213535.4341430664,250274.46084594727,312724.2644042969,273335.97845458984,67835.50381469727,88312.66635894775,103781.74765777588,62059.30449676514,64241.92467880249,66861.42481994629,79692.8857498169,64375.98403930664,219805.5156860352,238098.99700927731,251351.8338623047,222433.1926574707,230061.63494873047,265711.5782318115,233254.1951904297,217670.1551208496,61646.12407684326,72586.16502380371,69918.46492004395,58456.8840713501,232670.8377380371,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",CE,179889.05236816406,273423.89978027344,581549.4797363281,278562.02059936523,339962.84579467773,415805.8867492676,251506.4744873047,213364.9132080078,259398.0389404297,298301.0598449707,265981.2977294922,68219.18450927734,92443.26620483398,106387.14749145508,66287.6245727539,64514.02480316162,70337.48574829102,80918.7451248169,65895.02463531494,218252.77764892575,234472.71701049805,256823.51718139648,230665.59564208984,222260.49298095703,270909.55950927734,238287.11483764648,212685.6136932373,57490.724044799805,68150.66487884521,71601.82501220703,61869.20440673828,241449.8783721924,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
18:1 Campesteryl ester,CE,175239.93341064453,263904.27825927734,455285.64990234375,266465.2412109375,268409.1796569824,356218.5864562988,245670.0968322754,215967.89556884769,252689.3544921875,290367.66189575195,280101.3180847168,61878.92424011231,82409.8259010315,90191.30676269533,56779.70411682129,62048.54407501221,56984.78404998779,66857.70453643799,60489.72505187988,224761.6177978516,233450.5391235352,251414.53872680664,240928.99647521973,221406.51528930664,261731.28118896484,228142.67880249023,227796.5161743164,57654.62384033203,63951.22497558594,71419.0849647522,60167.68382263184,225617.7167816162,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",CE,185224.3324279785,604406.4444274902,840616.2183532715,498600.83795166016,288059.8182067871,529500.3120422363,542809.4772644043,258973.9764404297,375458.106048584,600648.3408966064,318725.1033630371,218629.17308807373,202646.0722885132,201127.7946472168,552400.2912902832,95617.1079788208,67644.66412353516,78328.40519714355,94015.80750274658,280304.0225830078,289138.4790649414,503344.5899963379,381474.1481933594,318279.0209350586,585151.3779449463,456015.0985107422,274696.0990600586,71046.00440979004,102739.50680541992,103999.52606201172,71782.84466552734,224405.7758178711,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
18:3 Campesteryl ester,CE,163275.2911682129,233462.63381958008,349060.78579711914,237615.17587280276,237849.9397888184,310821.30099487305,228000.55624389648,197581.23251342773,232237.91787719727,245531.99661254883,240460.916885376,67581.88467407227,76780.36492156982,79602.82596588135,57197.34386444092,63734.52460479736,65536.76523590088,67994.36478424072,61311.203605651855,204601.67504882807,213127.35446166992,230115.6553955078,206521.37365722656,201746.27587890625,242607.49642944336,210156.63537597656,195902.6728515625,59464.94415283203,66174.2045288086,71416.26483917236,58889.22416687012,197820.75631713867,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",CE,200000.09326171875,619175.6261291504,850813.5699462891,507301.7349853516,302431.44108581543,552733.6976013184,540377.458404541,274596.4970703125,365628.6613922119,620345.5288085938,337561.1262207031,227412.97649383545,202318.07664489743,201715.55276489255,573815.3596115112,99282.3278427124,71515.98536682129,91518.96710586548,101688.64781570436,303762.46228027344,315847.1044616699,507221.6766357422,400381.6452026367,323355.76055908203,595870.3013763428,458659.0358581543,283924.2213745117,75469.04551696777,103495.5284690857,101501.9271697998,76460.92622375488,254542.4615478516,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",CE,341507.6442871094,447091.572631836,738547.298828125,437464.8122558594,514951.9577636719,590154.2624511719,402255.1103515625,400920.3483886719,447873.4123535156,468987.13415527344,402006.4881591797,148631.35021972656,205471.35342407227,208501.35400390625,144071.72985839844,134828.8695678711,140569.51007080078,149831.62994384766,158509.9910888672,394841.6081542969,419422.98986816406,410047.4875488281,391348.7673339844,361790.4643554688,415310.3869628906,395767.2680664063,354341.3049316406,141033.05004882812,146106.55047607422,149879.97039794922,139586.21026611328,328716.4434814453,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",CE,352155.083984375,443882.2932128906,721592.5570068359,431716.41259765625,523589.3599853516,591230.9625244141,397131.4901123047,399723.98828125,452466.95568847656,457069.5925292969,402571.6882324219,146718.33074951172,199821.99346923828,204910.27416992188,148464.85083007812,137638.7099609375,138753.42993164062,155575.15103149414,160089.11193847656,389983.6870117188,427756.9488525391,410446.4294433594,382867.525756836,350235.70349121094,430666.9284667969,389397.6693115234,352302.1843261719,141314.990234375,150386.73071289062,154023.69094848633,137866.00958251953,329537.4803466797,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",CAR,1040048.8419189452,1195290.807861328,1342165.8034667969,1083593.9168701172,1131210.0415039062,1293608.794555664,1316100.0698242188,1147077.4656982422,1194065.662109375,1232293.98046875,1280694.2133789062,1272941.5639648438,1239282.0832519531,1205931.8406982422,1321934.1652832031,1376064.4704589844,1133090.1042480469,1154733.269897461,1328133.6027832031,1239495.3037109375,1218044.2957763672,1111581.3986816406,1289018.3786621094,1246068.608642578,1240025.518798828,1121579.8967285156,1210873.5478515625,1313484.6853027344,1244585.4881591797,1366424.7204589844,1173183.5369873047,1930786.4631347656,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
20:0 Campesteryl ester,CE,679605.6884765625,1051954.5400390625,4539166.369384766,726330.0109863281,570926.6004638672,2738800.2377929688,579660.4241943359,540973.541015625,802405.3129882812,1488004.1958007812,684587.4663085938,174167.41290283203,404391.10778808594,631150.6455078125,186229.012878418,173933.0126953125,333963.88360595703,367630.4270629883,183809.9330444336,585695.0806884766,944354.227294922,792573.4987792969,469695.3544921875,473914.7347412109,799106.8182373047,704186.2043457031,501893.65234375,214888.3358154297,242206.25750732425,251567.6792602539,197502.67498779297,317584.8635253906,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
20:1 Campesteryl ester,CE,676347.5854492188,1035268.6345214844,4235422.83215332,711627.2513427734,688799.9445800781,2598765.4096679688,574620.6032714844,533536.2581787109,770815.9124755859,1407519.564819336,681386.8842773438,168958.17156982422,390393.90771484375,627173.1862182617,190459.41339111328,165176.45068359375,324425.34533691406,362508.36560058594,188184.5531616211,591302.220703125,922340.9077148438,774650.533203125,461297.6511230469,470726.4147949219,768436.0723876953,688702.3489990234,503761.7349853516,206285.61291503903,229859.89709472656,246157.97802734372,199627.7740478516,310572.0031738281,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,347684.2236328125,445063.4099121094,741543.9924316406,441135.7902832031,502197.9731445313,592514.7603759766,413777.4302978516,419090.47009277344,438793.0089111328,463263.3770751953,411261.06884765625,148990.13116455078,196959.51458740237,213167.83587646484,157066.20965576172,136796.1903076172,143887.10974121094,152485.4100341797,160391.5714111328,399111.8679199219,420065.7504882813,414108.267944336,396489.7082519531,371012.6671142578,422728.80859375,387061.1658935547,359091.7648925781,143911.17016601562,149125.32971191406,159229.2709350586,142767.74981689453,336350.2844238281,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,339358.6844482422,442481.4721679688,715989.0925292969,427770.54821777344,501408.71350097656,571387.8460693359,412817.9084472656,406331.3693847656,434864.9537353516,452535.7111816406,404912.9471435547,155499.97149658203,198226.1947631836,214638.8768310547,156799.3109741211,139269.41015625,142786.26989746094,156924.85137939453,164944.91046142578,397876.2894287109,420005.0883789063,419701.06994628906,380589.8077392578,374258.9852294922,413933.3474121094,395618.7508544922,355941.384765625,143833.49053955078,152263.0704345703,162763.43139648438,146173.73016357422,332064.9237060547,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
20:3 Campesteryl ester,CE,733625.4548339844,690644.8483886719,971733.7509765624,651394.2424316406,708332.6119384766,796782.5151367188,620419.2241210938,659154.8083496094,670642.0698242188,658286.7297363281,818735.2111816406,231894.11669921875,303552.1791381836,331052.8444213867,256280.87823486328,267571.7769165039,338287.26470947266,359388.5831298828,276048.0584716797,718330.4713134766,831691.5396728516,603714.2861328125,581533.5655517578,585737.4237060547,630418.0675048828,607590.48828125,624555.2194824219,297018.6400756836,291385.0417480469,299902.3406982422,273740.8601074219,532591.3153076172,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,283521.4597167969,373994.6680908203,655990.4508056641,364076.984375,442812.4324951172,518913.4805908203,342376.0046386719,341104.5848388672,377226.9892578125,402155.2277832031,346876.38415527344,144004.32977294922,181923.79260253903,194882.89279174805,141291.849609375,136512.4094543457,143761.37060546875,152072.91143798828,159077.29052734375,331318.5635986328,340624.28259277344,346226.2841796875,316081.24267578125,305953.5029296875,362469.4854736328,322671.5235595703,295324.5201416016,136850.70935058594,146808.49047851562,153372.83123779297,140183.13012695312,281844.6805419922,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WT,19,12,10xBlank_01202023
