Lipid,Class,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,1411064.4920082092,1234223.1425628662,1776501.3824195862,755153.5106887817,1448682.2388000488,1774010.1203231812,2056433.287826538,1316201.6140670776,31807.14225769043,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
22:3 Campesteryl ester,CE,467180.3088684082,649224.783996582,497333.08013916016,344278.44512939453,589064.7202453613,712167.546081543,398431.869720459,352538.42739868164,25816.88180923462,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
22:3 Stigmasteryl ester,CE,1338237.8420524597,1156961.0148620605,1770407.6172485352,729469.6963348389,1409203.4577331543,1754455.1108093262,1959236.8727340698,1335641.699344635,29448.982093811035,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1101089.1317749023,1702134.4177246094,1071455.9791259766,975560.1657714844,1562759.9916992188,1567775.3266601562,743087.7971801758,901284.7451782227,118993.82879257202,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
22:5 Cholesteryl ester,CE,1109609.7658081055,1753841.0783691406,1095350.8956298828,1011509.1145019531,1612453.8840332031,1629442.0349121094,789784.7694396973,885676.8005981445,114990.62853240967,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
22:6 Cholesteryl ester,CE,1135377.2860107422,1809310.4213867188,1152189.1448364258,1026438.6452636719,1618835.216796875,1643677.6440429688,835427.1934204102,903051.3642883301,116655.20830154419,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,1381231.5258789062,1251399.268875122,1866328.9265899658,801336.5428543091,1443970.9529266357,1904349.8684387207,2055553.9467773438,1411570.9414138794,75213.30527496338,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
3-hydroxyarachidonoylcarnitine,CAR,1351947.41015625,1082441.4692382812,1080558.2158203125,849453.1171875,1193242.3035888672,1424185.506225586,1302493.4931640625,1120644.2983398438,247831.9576034546,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1041805.2813110352,836284.8582763672,801114.9165039062,687385.573059082,872903.6665649414,1026608.4299316406,1107615.5344238281,930500.2911987305,140317.9097480774,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"3-hydroxylinoleoylcarnitine,",CAR,5014741.150756836,4128478.8686523438,5235979.011962891,2804233.921447754,3720990.9541015625,4197429.719604492,3995793.8782958984,4702261.859130859,259128.27826309204,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,3219900.092529297,3340653.763671875,3413982.579345703,2552459.2861328125,3251961.6025390625,3039220.544921875,2327843.1586914062,3155632.5205078125,638254.4590263367,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1469895.6339111328,1372942.095703125,1195425.7583007812,1151711.2175292969,1514329.3736572266,1509588.7058105469,1338478.732055664,1319755.1290283203,292378.04011917114,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C12:0,FA,559962.1970825195,361865.96405029297,406845.70892333984,451082.2921142578,448338.7108154297,565636.4595947266,682141.6083374023,593606.2041015625,192937.8125,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C12:1,FA,488290.3934326172,307401.6022949219,377600.2468261719,412329.42791748047,373671.2269592285,583100.8430786133,567265.0386962891,524384.2370605469,177952.53317260742,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C14:0,FA,1317589.0909423828,917222.4418334961,962383.4088745117,1190643.5300292969,1151147.0024414062,1313784.0297851562,1787839.78515625,1430550.0217285156,369149.4465942383,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C14:1,FA,2277477.3720703125,2164864.0537109375,2193260.048828125,1153087.04296875,2302064.86328125,2215140.8623046875,2439546.3354492188,2444247.9755859375,1905441.6752929688,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C15:0,FA,905970.5747070312,627171.2274169922,775351.4599304199,778223.2125244141,848283.256652832,934859.0604248047,856296.7023925781,845644.2795410156,440589.41314697266,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C15:1,FA,1577863.0067138672,1443441.733581543,1828271.5420837402,1562332.9965820312,1924519.3202514648,1509064.0617675781,1112653.8436279297,1348329.6302490234,1725227.109222412,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C16:0,FA,5640369.882202148,4770426.859680176,5113027.0029296875,5203453.786987305,4963816.8505859375,5209465.770996094,6342494.019042969,6190052.529174805,3408274.16986084,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C16:1,FA,511186.95458984375,337791.1852722168,369540.04608154297,393367.20880126953,404695.2286376953,522318.49853515625,523826.49783325195,475501.1088256836,161706.47105407715,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C17:0,FA,1991620.5350952148,1509075.458984375,1576281.3630065918,1831251.682800293,1952648.1799316406,2260687.88079834,2055697.992553711,1811502.19921875,741267.4526367188,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C17:1,FA,628173.3426513672,329672.4630126953,1278099.8942260742,1070197.302734375,839501.0828857422,714101.8265991211,861447.4649658203,579743.8011474609,172610.33242797852,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C18:0,FA,11906935.778808594,13004.700862884521,11930306.547519684,7970.400573730469,7948.500526428223,7958.540504455566,13695625.021362305,12505735.22674179,5543847.183898926,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C18:1,FA,1269482.4680786133,15387.740982055664,1058808.2702026367,7970.760578155518,7946.760551452637,9939.860660552979,1626866.4672546387,1097749.0740356445,238230.0756225586,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C18:2,FA,1040349.2161865234,160454.29223632812,3332640.4099121094,9033.100677490234,8685.620586395264,16305.48127746582,2530091.049926758,1219379.9229125977,191511.09341430664,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C18:3,FA,1054323.3951416016,331446.56226730347,1023084.5708618164,12520.480884552002,21448.661544799805,273185.3410682678,1079039.4757080078,900973.9652099609,231365.0361328125,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C18:4,FA,403199.9313354492,134691.26972198486,3136273.7321777344,30201.922229766846,1258506.1556625366,414682.72622680664,571434.2774658203,318459.9401245117,127843.58934020996,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C19:0,FA,7954.3405113220215,82892.94589614868,14175.240905761719,8068.940589904785,23827.90168762207,7956.360549926758,18006.801136016846,7951.920562744141,10814.50089263916,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C20:0,FA,7961.160514831543,553515.1601448059,7981.580581665039,3481641.4356536865,1868761.908214569,7967.440536499023,7970.800552368164,7956.640556335449,7982.3806076049805,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C20:1,FA,7957.380546569824,140044.98942947388,7978.540580749512,1209698.3086585999,838526.0964393616,7960.600532531738,7964.840518951416,7953.040557861328,7982.56058883667,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C20:3,FA,7956.24055480957,223156.93649291992,7978.120544433594,440364.6297492981,368083.64696502686,7957.88053894043,7964.820560455322,7953.920543670654,7980.980609893799,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C20:4,FA,7955.160545349121,56761.78406906128,7976.12056350708,167608.11192703247,241488.23692703247,7959.260536193848,7965.160572052002,7951.840534210205,7981.200630187988,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C20:5,FA,7958.200542449951,83993.94580078125,7977.960597991943,416147.06844711304,192013.25254821777,7959.440509796143,7962.380565643311,7951.200572967529,7982.240619659424,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C22:0,FA,6921673.673706055,4582128.799743652,5979070.086975098,3610485.279663086,5792852.909423828,21887110.60168457,12776242.212463379,5905511.96685791,1157658.5403747559,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C22:1,FA,1382191.5220031738,644429.5062255859,1700547.3732299805,702745.2961730957,1278698.0388183594,3081707.002746582,2300666.792984009,1102661.9021606445,229673.77950286865,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C22:4,FA,966979.874206543,443584.5347747803,673889.4883880615,450654.7108306885,610764.4644470215,771801.3889312744,950629.7321624756,677867.9466552734,124764.62767028809,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C22:5,FA,3252209.494995117,1981739.3843688965,2260891.9842529297,1855717.818359375,2271461.3182373047,2570202.0874023438,3166260.318359375,2365323.8599243164,891988.7594833374,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C22:6,FA,3607529.3559265137,1565471.3551940918,2272931.2537231445,1550972.2059326172,2358323.10748291,4642534.292724609,3497903.9357299805,2264430.1189575195,497382.3003845215,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C24:0,FA,3295477.663192749,1396143.0941925049,3030488.0378570557,1537461.468536377,2384129.1679382324,3312126.487976074,4522434.924407959,2319367.6878356934,479437.5157470703,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C24:1,FA,2184860.599914551,887879.4108123779,1712541.9696655273,967144.2251586914,1495068.3557281494,1628391.5757598877,3817323.358428955,1643920.9819793701,195754.53366851807,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C24:5,FA,2389622.010498047,1059367.071029663,3302428.7809906006,1091810.442932129,2371646.8937835693,3038400.655517578,3056002.0457000732,1619711.4777832031,505308.3322067261,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C24:6,FA,3935161.3294677734,1765865.7004394531,2625896.1870117188,2177599.8776245117,2352584.884185791,2857801.973953247,4701795.48576355,2875879.408706665,410689.5665740967,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C26:0,FA,4076158.4682998657,1694315.3074417114,3180567.887145996,1662532.1993789673,2661764.729408264,4435005.944892883,6212331.099849701,2958540.1782684326,226402.69499206543,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C26:1,FA,2798202.5333251953,1135425.6878356934,2091939.0358428955,1218606.377128601,1596803.379272461,2095534.2831878662,4189242.0046691895,2257006.506790161,154039.37027740479,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C28:0,FA,4162727.565383911,2058818.8248138428,3327258.303062439,1871289.6131973267,2507796.0084762573,2493590.6408081055,6716656.580554962,3478717.7237091064,219020.29445266724,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C30:0,FA,2315310.631252289,1051967.9964370728,1632179.105331421,963920.7269668579,1414726.5537109375,1471765.9649085999,2726885.584213257,1634493.7113265991,86309.76607894897,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C32:0,FA,1627699.7334861755,674255.7109146118,1068306.8522644043,617052.4268455505,948916.6138916016,1085336.266757965,1829811.9581756592,1120173.7230911255,91830.76600265503,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
C34:0,FA,1373733.1092185974,435538.646736145,670095.0867462158,395020.4269104004,614758.1833648682,713739.3492202759,1177248.223892212,748467.0148620605,183767.97317123413,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
Cer(d14:1(4E)/20:0(2OH)),Cer,352775.82652282715,73086.10520935059,268380.7786102295,68657.1651763916,74804.76531219482,127112.06813812256,240332.9359703064,270041.09938049316,22665.30173110962,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
