Lipid,Class,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",CE,1412019.9285583496,4486515.670532227,1818041.7153930664,1913767.1786499023,2045730.319885254,4957211.194519043,1340631.0358428955,4495567.135131836,5061750.217041016,1706795.0891113281,5980968.522338867,5087158.259765625,2177446.016845703,4095343.4825439453,1623692.8201904297,1240609.3356323242,2102315.338623047,4150944.659851074,1979133.4765625,2459071.4896240234,1652844.0254058838,1433446.1220703125,40885.682929992676,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
18:3 Campesteryl ester,CE,1567910.2755889893,4045757.433959961,1641256.6345825195,1707117.0549316406,1767703.882446289,4580462.106201172,1238930.4791870117,3777282.47265625,4373657.011108398,1635778.7589111328,3889693.0604248047,4498562.19140625,1830285.6535644531,3280187.0474853516,1426572.030090332,1019647.4429931641,1771869.3141479492,3888413.5653686523,1720888.4177246094,2251579.0364379883,1391218.4571380615,1236603.7670593262,43290.78319168091,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",CE,1487454.1528892517,4648458.169921875,1898086.6850891113,1974806.771911621,2155256.8198242188,5227865.071716309,1401191.8338623047,4683383.762390137,5225475.064697266,1783487.885131836,6189341.36730957,5232714.364990234,2260762.9064941406,4273291.343078613,1706679.6537780762,1254822.8975219727,2176675.906677246,4389020.909790039,2060603.0645141602,2551167.5423583984,1863376.6055603027,1437982.3947143555,40236.002784729004,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",CE,1622310.220046997,3764108.4799804688,2261773.2990722656,2128864.552001953,2048963.4499511719,4299223.975830078,1446126.1690979004,3506834.3146972656,3910540.182373047,1566165.8419189453,3599994.3747558594,4304577.845214844,2018606.580078125,2968690.8857421875,1791661.0776367188,1329264.8991699219,2230176.8657226562,3709778.1760253906,2024962.3481445312,2612411.428955078,1370820.9727172852,1475007.3790893555,112414.7484588623,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",CE,1640950.3916015625,3772103.3747558594,2266009.4057617188,2124626.5874023438,2067006.9006347656,4267086.477294922,1555305.7663574219,3485958.0954589844,3889483.5717773438,1569844.8201293945,3619095.5717773438,4320930.723876953,2010837.3273925781,2951843.6967773438,1746174.0305175781,1332070.2551269531,2257559.063232422,3692719.8315429688,2034162.421875,2577980.9091796875,1473736.895324707,1295178.0048217773,110329.76833724976,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",CAR,604128.2267456055,683626.9583740234,470222.51599121094,478508.69592285156,524496.9171142578,552526.2526245117,494369.294921875,581810.5565185547,673715.7709960938,504305.37561035156,1180923.685546875,587663.462097168,440532.09045410156,535128.9973754883,517384.09729003906,414126.91052246094,534352.6359863281,533576.4212646484,531947.4597167969,563614.3217773438,556161.2179870605,514811.8537597656,114115.06772994995,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
20:0 Campesteryl ester,CE,1144727.5750579834,2559207.6220703125,1786047.966796875,1579443.7087402344,1524051.0131835938,2569923.3569335938,1136902.4174194336,2290627.869873047,2371062.5517578125,1090242.490814209,2294392.154296875,3150041.2700195312,1453715.0483398438,1934160.1706542969,1301071.357421875,1003576.6560058594,1640341.3056640625,2756263.453857422,1485507.4794921875,1647538.0197753906,783134.548828125,921191.6957702637,117365.78839111328,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
20:1 Campesteryl ester,CE,1097204.6911010742,2585693.243408203,1778618.5598144531,1619703.5004882812,1515908.3547363281,2556160.831298828,1086778.356262207,2325912.2016601562,2429942.8693847656,1107220.6676330566,2284697.7314453125,3151898.746826172,1482835.119140625,1934451.71484375,1326422.3837890625,998638.1130371094,1618198.5288085938,2746248.224609375,1499049.9282226562,1677135.3952636719,955419.111907959,876076.1404266357,107014.40713882446,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,1777556.1994018555,3853047.3322753906,2263856.1713867188,2156904.759765625,2086922.6962890625,4349770.3916015625,1484218.9609985352,3558858.6623535156,3976487.776123047,1626150.655822754,3676025.0087890625,4397541.48046875,2056882.3227539062,3014448.8520507812,1799126.8276367188,1369514.3940429688,2246168.469970703,3763806.333984375,2080992.4514160156,2617951.7438964844,1299314.9774780273,1444733.7073364258,107587.86814498901,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,1713379.1826782227,3874732.990234375,2307182.4860839844,2143628.2973632812,2105953.634033203,4368061.712646484,1543084.2462768555,3554552.2036132812,3945552.9360351562,1744661.2466125488,3696464.865966797,4396569.5673828125,2024772.1220703125,3040737.1506347656,1784997.0583496094,1345383.8601074219,2254503.8818359375,3734481.5161132812,2043700.0700683594,2605648.806640625,1252337.7398986816,1305868.1267700195,120097.84827804565,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
20:3 Campesteryl ester,CE,1150791.1851959229,2648200.317138672,1799453.6943359375,1627509.4765625,1530814.9475097656,2575401.7612304688,1197734.9252319336,2416128.0581054688,2507091.5747070312,1070385.4758911133,2289059.6540527344,3186958.637451172,1483640.6147460938,2000263.3784179688,1346810.8771972656,1022976.5676269531,1613130.35546875,2770194.724609375,1481498.9370117188,1647135.1171875,825778.3897399902,922979.9344787598,103799.04703521729,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,1730694.3919067383,3698205.9526367188,2174637.423095703,2054823.9826660156,2002968.7956542969,4228598.630859375,1371043.2727661133,3437651.1291503906,3823854.6860351562,1603876.9877319336,3558974.6506347656,4201414.571777344,1981349.9130859375,2919510.557861328,1725590.8715820312,1305969.5480957031,2183792.5356445312,3615039.737060547,1967054.7839355469,2529511.2424316406,1302011.4176940918,1401716.863067627,112794.78823852539,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,1413656.8290100098,3228495.2756347656,1763978.19140625,1695153.7299804688,1684684.0288085938,3761119.8735351562,1197864.3660583496,3028089.3374023438,3430672.854248047,1174486.8546295166,3133886.0346679688,3639141.889404297,1649878.07421875,2600619.6948242188,1433671.0905761719,1078183.7280273438,1796485.77734375,3109039.83203125,1605611.1293945312,2182291.1877441406,1120680.7828674316,1184422.8305511475,80782.82581329346,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
20:5 Cholesteryl ester,CE,1180285.7119293213,3266444.6192626953,1487157.0840759277,1472513.1021118164,1506832.0944824219,3716260.158569336,1191717.0359039307,3172285.7553710938,3439907.0416259766,1372025.7718658447,2935721.691833496,3588468.4283447266,1529384.1152038574,2643668.9346313477,1224831.609375,897559.1615600586,1505449.939666748,2979094.144592285,1432792.6403808594,1951889.8427734375,1094727.9840240479,1158173.7094726562,40848.142879486084,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:0 Campesteryl ester,CE,1275047.7465286255,3227203.8143615723,1048767.0503692627,1622608.917816162,1002210.7508850098,2258381.091522217,1677171.4291915894,1693196.5922546387,2998802.556945801,1114970.1255950928,2688782.0929870605,2410896.6108398438,1154048.6613769531,2021629.8032836914,978836.5494384766,687555.9910125732,1282984.633026123,2019985.7680664062,1373684.2727355957,1663311.605178833,1843595.0082626343,1259787.6028251648,26874.302040100098,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,486254.7740020752,1250056.5545654297,702086.1449584961,680975.2891235352,626734.6022949219,1256154.9832458496,516514.8937988281,1139922.3409423828,1269536.9176635742,452921.41033935547,1158563.4406738281,1627607.366394043,584278.6501464844,960882.7532348633,515870.91384887695,368524.5285949707,628082.7442321777,1376826.1256713867,608116.9859619141,764209.8600921631,409340.06436157227,414245.8681945801,27702.32187271118,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:0 Sitosteryl ester,CE,1351542.3395996094,3713683.4240722656,1232788.2369384766,1822921.273071289,1166146.5995483398,2516179.9051208496,1931277.8307495117,2052731.3544311523,3368838.2041015625,1201522.3281555176,2908136.5516967773,2795100.083984375,1359160.7946166992,2305809.6557006836,1147383.8492126465,796966.4442138672,1461057.6843261719,2363449.1513061523,1568061.2435913086,1912028.1974487305,2001691.2339324951,1378686.5291137695,77169.50589370728,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:1 Campesteryl ester,CE,1188570.3987731934,3069855.1212768555,1006637.9633789062,1542582.1212768555,976611.772064209,2170895.898162842,1647700.3428497314,1659973.7903747559,2829398.5095825195,1046323.8808441162,2518530.7825012207,2324506.4110412598,1133079.822479248,1919642.534362793,941533.9098892212,669055.4186859131,1274972.821472168,1956467.0634765625,1317949.0085449219,1586775.7944641113,1760836.3568496704,1186487.747138977,26758.601810455322,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,493171.57263183594,1276962.939819336,689834.5113220215,654653.2816467285,602008.1031494141,1271805.094039917,523501.0126800537,1121099.4163208008,1251449.3586425781,451082.5294647217,1129933.3538208008,1607911.973083496,572486.2168579102,948963.9513549805,484636.1116027832,367638.9302062988,612491.9246826172,1373943.5310058594,601720.5035552979,737246.294921875,436006.1957092285,419666.2893066406,28412.241912841797,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,1374862.726989746,3794284.665195465,1245174.4312515259,1817500.9332580566,1173473.2877807617,2604869.396572113,1845982.4770088196,2143438.368488312,3483556.3550338745,1182742.1558151245,2987162.623451233,2909091.0460090637,1344112.746334076,2369999.6730041504,1126148.2764968872,796306.5762023926,1460860.897556305,2432624.3164367676,1518842.6642227173,1885257.8938903809,2027459.1523361206,1369158.2368087769,59661.04486465454,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:2 Campesteryl ester,CE,1059263.1563110352,2365301.4923095703,911167.4394226074,1213761.7136535645,863470.2808837891,1799011.9351501465,1261040.6495361328,1467633.4023132324,2213065.8686828613,907571.1602172852,2034675.3281555176,2011770.0141601562,945730.0710449219,1548088.1864624023,799829.2206573486,558243.8416595459,1051890.8771972656,1727326.5692596436,1055262.1890563965,1320605.3899230957,1386780.177696228,939149.0082626343,28828.601886749268,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,1411064.4920082092,3810795.3693237305,1234223.1425628662,1755265.5286865234,1145405.7048568726,2620927.4714050293,1776501.3824195862,2133095.015319824,3454421.276412964,1198484.371307373,3035190.985107422,2890166.1306915283,1305782.0749511719,2387638.347885132,1098289.6187973022,755153.5106887817,1448682.2388000488,2431595.019012451,1504585.3003845215,1774010.1203231812,2056433.287826538,1316201.6140670776,31807.14225769043,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:3 Campesteryl ester,CE,467180.3088684082,1176950.5936889648,649224.783996582,624531.4252319336,588891.0960083008,1122353.1481933594,497333.08013916016,1010147.7665710449,1157966.298675537,418789.3702850342,1055338.5877075195,1436986.746520996,553368.0776672363,890991.3828125,488965.3962402344,344278.44512939453,589064.7202453613,1215960.052581787,572196.2226257324,712167.546081543,398431.869720459,352538.42739868164,25816.88180923462,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:3 Stigmasteryl ester,CE,1338237.8420524597,3538824.911529541,1156961.0148620605,1715850.0451660156,1091655.0732421875,2437344.05462265,1770407.6172485352,1914662.7027130127,3263354.667663574,1201693.105064392,2904160.380279541,2650584.3072509766,1229888.0190124512,2219341.1036376953,1037721.9331054688,729469.6963348389,1409203.4577331543,2234915.5794677734,1452883.9295959473,1754455.1108093262,1959236.8727340698,1335641.699344635,29448.982093811035,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1101089.1317749023,2279673.0759277344,1702134.4177246094,1504908.6469726562,1431642.9074707031,2200636.8981933594,1071455.9791259766,2088645.1794433594,2153481.6518554688,1019667.185760498,2029166.7861328125,2802401.2778320312,1398906.6594238281,1732583.7451171875,1256184.6625976562,975560.1657714844,1562759.9916992188,2463806.828857422,1429277.7192382812,1567775.3266601562,743087.7971801758,901284.7451782227,118993.82879257202,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:5 Cholesteryl ester,CE,1109609.7658081055,2495489.1740722656,1753841.0783691406,1587880.7717285156,1482461.7451171875,2462065.8618164062,1095350.8956298828,2248224.8471679688,2353680.63671875,1025343.2522583008,2207542.1032714844,3030470.3676757812,1446577.9990234375,1908633.1130371094,1327634.8317871094,1011509.1145019531,1612453.8840332031,2647383.7080078125,1488166.5490722656,1629442.0349121094,789784.7694396973,885676.8005981445,114990.62853240967,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
22:6 Cholesteryl ester,CE,1135377.2860107422,2533065.233154297,1809310.4213867188,1612392.189453125,1519638.3793945312,2484343.223388672,1152189.1448364258,2308341.8029785156,2411009.2202148438,1083897.462677002,2254405.259033203,3112762.5029296875,1466869.2517089844,1907218.3432617188,1331848.4821777344,1026438.6452636719,1618835.216796875,2743999.8203125,1467189.5034179688,1643677.6440429688,835427.1934204102,903051.3642883301,116655.20830154419,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,1381231.5258789062,3756922.496810913,1251399.268875122,1841161.4660339355,1173107.1831970215,2510140.7878723145,1866328.9265899658,2085391.799823761,3415279.208557129,1193728.8836364746,2989714.755126953,2841007.610797882,1382787.722038269,2329438.053543091,1145748.8530960083,801336.5428543091,1443970.9529266357,2413426.921432495,1572557.3089447021,1904349.8684387207,2055553.9467773438,1411570.9414138794,75213.30527496338,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
3-hydroxyarachidonoylcarnitine,CAR,1351947.41015625,1615659.7485351562,1082441.4692382812,950045.8879394531,1190126.2845458984,1260706.2974853516,1080558.2158203125,1263232.9755859375,1577737.2863769531,1192835.4344482422,2776808.0036621094,1264454.9786376953,1038095.4111328125,1226450.5554199219,1104591.8566894531,849453.1171875,1193242.3035888672,1258064.9012451172,1122235.658569336,1424185.506225586,1302493.4931640625,1120644.2983398438,247831.9576034546,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1041805.2813110352,1430927.6659545898,836284.8582763672,745915.1159667969,807519.2816772461,1000691.2673950195,801114.9165039062,944104.3129882812,1132979.3279418945,955502.7790527344,2187316.1685791016,1018939.8876342773,824888.4753417969,974609.2042236328,812935.3562927246,687385.573059082,872903.6665649414,1013067.4606323242,832807.3798217773,1026608.4299316406,1107615.5344238281,930500.2911987305,140317.9097480774,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"3-hydroxylinoleoylcarnitine,",CAR,5014741.150756836,4741744.404907227,4128478.8686523438,3560631.7172851562,4078099.067504883,4745799.526245117,5235979.011962891,4365227.45300293,4478813.756469727,5424324.594116211,8339720.1181640625,5080935.432739258,3857879.0826416016,3755488.9732666016,4306940.206542969,2804233.921447754,3720990.9541015625,5201880.256713867,3597242.659423828,4197429.719604492,3995793.8782958984,4702261.859130859,259128.27826309204,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,3219900.092529297,3236536.6755371094,3340653.763671875,2841273.5791015625,2976882.435546875,2736186.072265625,3413982.579345703,2658867.3598632812,2975819.9208984375,3437448.0068359375,5664126.8125,3025970.2006835938,3062052.8403320312,2565661.3549804688,3153356.01953125,2552459.2861328125,3251961.6025390625,3068166.078125,2805499.6357421875,3039220.544921875,2327843.1586914062,3155632.5205078125,638254.4590263367,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
