Lipid,Class,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
C14:0,FFA,1272058.1843261719,2203333.132446289,1756517.3991699219,1445323.8159179688,1203727.8647460938,2110289.491333008,1404082.1120605469,1535968.0650634766,886814.3593139648,369149.4465942383,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C14:1,FFA,2343070.57421875,2481233.7543945312,2366991.37890625,2215613.140625,2487080.376953125,2376512.1328125,1781254.1982421875,2105542.6713867188,2170038.2114257812,1905441.6752929688,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C15:0,FFA,870962.4801635742,793726.1092529297,780912.2749633789,836918.8010253906,997021.3467407227,795665.3126220703,1118561.9372558594,583804.8407592773,661402.5719604492,440589.41314697266,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C15:1,FFA,1777239.8449707031,1033582.3955078125,854112.263458252,1100277.9603271484,3027454.519836426,968810.4743652344,2725583.9951782227,860388.900970459,1563118.1477661133,1725227.109222412,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C16:0,FFA,5486492.026733398,5811554.065185547,5163038.89465332,6936173.981079102,5741593.872436523,6754271.878051758,5996406.524658203,3945772.823059082,4709216.054443359,3408274.16986084,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C16:1,FFA,450568.933013916,452425.3934326172,474642.9748535156,496472.3569946289,450388.5725097656,511686.8575439453,453685.01330566406,349757.4248046875,373405.5489501953,161706.47105407715,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C17:0,FFA,2006468.708618164,1631409.142578125,1738138.1675109863,1883272.5186767578,2286791.912841797,2098835.010498047,1995212.1161499023,1361150.7901000977,1742066.2689819336,741267.4526367188,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C17:1,FFA,550093.1799316406,751581.9731445312,1475325.9911499023,568285.1836547852,499107.15826416016,2147655.383605957,665660.7650146484,450394.2327270508,656352.0077514648,172610.33242797852,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C18:0,FFA,7959.860565185547,12229226.865966797,10889057.344787598,18058.04145050049,9615.780658721924,14504722.104736328,7956.4605712890625,9520386.383178711,10898688.570976257,5543847.183898926,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C18:1,FFA,7960.440567016602,1072812.0966186523,1853653.4731445312,227361.5581550598,13787.300930023193,1552003.7389526367,7953.66056060791,915327.4682312012,909280.2488098145,238230.0756225586,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C18:2,FFA,7957.600547790527,1030637.5733642578,3706070.332885742,1180134.9066505432,172735.37169647217,2159391.643737793,7953.320552825928,774634.7387695312,3199785.805130005,191511.09341430664,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C18:3,FFA,11148.0807762146,842808.4569091797,1425976.255859375,942956.4273681641,636181.5847091675,1027099.4716796875,7950.560535430908,840734.9029541016,753626.3316650391,231365.0361328125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C18:4,FFA,12029.660949707031,285829.51916503906,5712751.576690674,372092.92919921875,324024.7848510742,404067.07208251953,11947.060859680176,266600.91885375977,490802.613861084,127843.58934020996,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C19:0,FFA,403670.6224937439,21070.661556243896,15163135.976463318,7946.460529327393,7960.260559082031,17100273.705768585,1059006.3234291077,13906721.654541016,7966.140563964844,10814.50089263916,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C20:0,FFA,6023808.558933258,7959.2005043029785,7964.340545654297,7952.04052734375,7962.060558319092,7977.6005783081055,7282259.104370117,7975.580577850342,7970.640548706055,7982.3806076049805,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C20:1,FFA,2109567.695713043,7954.940528869629,8603.780624389648,7946.740524291992,7961.680530548096,7976.280590057373,1986363.870147705,11042.180751800537,7981.80057144165,7982.56058883667,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C20:3,FFA,696611.2298545837,7953.980541229248,20633.40142059326,7945.320518493652,7961.200519561768,19220.861457824707,601637.4836425781,391500.44816589355,7967.140556335449,7980.980609893799,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C20:4,FFA,433803.5305366516,7953.760566711426,557748.5873413086,7944.300537109375,7961.320514678955,87791.42691421509,249878.6177520752,245836.23734283447,7966.700584411621,7981.200630187988,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C20:5,FFA,656854.928226471,8623.160564422607,691836.4113731384,7946.120532989502,7960.720531463623,856361.2466773987,646807.0696411133,648438.8433609009,7965.700553894043,7982.240619659424,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C22:0,FFA,4795007.575927734,6344006.308837891,10981694.138671875,6084197.7900390625,6599116.069580078,9171471.067626953,6171871.086425781,6790860.650817871,7560239.307189941,1157658.5403747559,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C22:1,FFA,932272.3070983887,1091551.633239746,2633722.0825195312,1314462.6401062012,1074954.2868804932,1976226.8056030273,1329338.7167053223,1072527.111175537,898301.7373352051,229673.77950286865,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C22:4,FFA,583456.9771118164,745696.8534698486,1010745.8524932861,819411.9591522217,618434.7288665771,869863.2661895752,473820.57412719727,619873.1641235352,492893.05656433105,124764.62767028809,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C22:5,FFA,2244102.5331115723,2491543.6686401367,2861284.989959717,2798584.786804199,2138906.74609375,2656654.6764526367,1924401.731994629,1941890.404510498,2014235.6701049805,891988.7594833374,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C22:6,FFA,2078140.1802368164,2224139.9348754883,3368721.72076416,2469028.7740478516,2309174.924621582,2418049.5775756836,2329314.8236083984,1629807.9803237915,2051314.7516784668,497382.3003845215,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C24:0,FFA,1879002.613433838,3113244.53314209,4978305.199417114,2781847.019226074,2198256.7002868652,4239375.667800903,1911103.755493164,2867491.6453704834,1733377.8558120728,479437.5157470703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C24:1,FFA,1258499.4769744873,2848870.5874176025,3930768.587409973,2104956.053588867,1384638.8869476318,3803946.809616089,1025137.4176177979,2504834.6156921387,928261.8480682373,195754.53366851807,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C24:5,FFA,1462845.2863464355,1810146.6446228027,4780553.716369629,1804504.928527832,1571079.0035629272,3108907.9731445312,1520155.8265686035,1778013.4094543457,1727106.0600891113,505308.3322067261,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C24:6,FFA,2266273.6747131348,3851424.7547454834,5317946.359146118,3033186.606124878,2520414.7657470703,4874763.389892578,2255330.1743164062,3372138.5134506226,2211581.194519043,410689.5665740967,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C26:0,FFA,2195804.673034668,4327699.247436523,7032028.328578949,4148529.348182678,2525306.354232788,5787325.9883880615,2166883.7937545776,4303293.427242279,1955823.5381698608,226402.69499206543,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C26:1,FFA,1657257.9034881592,3083419.519668579,4353267.819114685,2636672.4457092285,1650759.906616211,4231423.072387695,1309998.8155975342,2845717.757446289,1318857.0765304565,154039.37027740479,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C28:0,FFA,2211149.5004348755,6316491.17175293,7491804.38306427,4022515.5411834717,2706327.968444824,7670886.509284973,1859282.2732925415,6055440.32093811,2336948.727508545,219020.29445266724,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C30:0,FFA,1011917.6369628906,1748598.9253616333,2782381.676208496,1972112.3880729675,1363121.9199752808,2646047.5917434692,811092.1176872253,1673419.0406723022,1253485.6904792786,86309.76607894897,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C32:0,FFA,711338.7262573242,1382379.1492919922,1968913.1138000488,1286352.2322235107,917314.9267501831,1853439.1497879028,567132.5216751099,1259503.3059501648,784618.2077598572,91830.76600265503,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
C34:0,FFA,498279.8399810791,984237.3721160889,1359306.1843948364,750094.484954834,624029.0418548584,1233387.5298843384,440104.81705856323,859928.2119216919,508429.1133804321,183767.97317123413,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/20:0(2OH)),CER,68521.08494567871,262638.48106765747,218441.37684631348,284883.2791442871,120018.86880874634,250363.33840942383,60184.06422805786,181915.79039764404,99077.80624389648,22665.30173110962,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/20:1(11Z)(2OH)),CER,88659.3655052185,276177.57833099365,261049.93770599365,322139.7829284668,130113.28932952881,263434.0743865967,70579.4845199585,209354.87433624268,121478.30896759033,23079.261779785156,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/22:0(2OH)),CER,121267.8091506958,350925.6017150879,385439.569442749,347438.2082977295,159476.83197021484,382686.2504577637,94523.88805007935,344150.24158096313,201971.73538970947,18859.581451416016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/22:1(13Z)(2OH)),CER,131136.92904281616,353356.13067245483,381825.86249542236,361002.1239929199,164897.33069610596,385037.7649650574,105599.42683792114,355424.4266357422,187335.9935760498,18640.501293182373,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/24:0(2OH)),CER,61788.04447937012,184935.4331855774,163942.85094070435,233381.41752624512,99724.48776245117,177234.49137115479,56710.304260253906,148247.47135162354,84162.36651229858,23699.421546936035,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d14:1(4E)/26:0(2OH)),CER,120069.24839782715,519892.7544631958,414817.4083480835,575996.9790039062,204244.49494171143,414530.5675544739,113691.36569213867,375290.609954834,165320.4719543457,25092.061935424805,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/16:0)",CER,31656.122116088867,84952.30591964722,79435.62534713745,108020.54684448242,40161.52310562134,78611.48568344116,24077.541454315186,73109.96496200562,37538.102600097656,12206.180824279785,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/18:0(2OH))",CER,30715.321670532227,103820.38746643066,90520.64671707153,125593.48889923096,49148.96384429932,100747.76649856567,29305.62257003784,79675.1250038147,44167.80312728882,14287.901069641113,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",CER,32900.00189590454,109887.52821731567,94231.30699157715,128088.60913848877,45815.58361816406,113261.52809524536,27488.801822662354,90607.166015625,45799.122901916504,14161.921016693115,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/18:1(9Z))",CER,34337.84275817871,108081.5472946167,97890.12689590454,137038.33068847656,47663.26321411133,93159.16664886475,27070.02191925049,89483.0058517456,48618.403507232666,14362.621101379395,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",CER,39484.762382507324,130183.30993270874,115408.92804718018,151745.56939697266,60170.604148864746,139539.0499420166,32392.82257461548,104375.46765518188,53739.904304504395,16032.781135559082,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/20:1(11Z))",CER,42096.1826133728,144566.2098083496,119709.78666305542,162236.93026733398,67786.64477157593,138015.96765899658,33677.56286239624,122319.66807937622,47052.90341567993,14277.061027526855,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",CER,55059.60380554199,123120.00915527344,114293.26847457886,156888.25231933594,76692.84502792358,168801.23163604736,46985.763622283936,108160.46825408936,74473.68598937988,21690.641571044922,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d14:2(4E,6E)/24:0(2OH))",CER,38738.18270111084,100892.86756896973,89464.18599319458,126429.46904754639,62643.42418670654,146401.77108764648,32874.822265625,90975.36604309082,48662.02324295044,20942.221519470215,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",CER,180163.0531616211,236360.5173034668,233031.5940093994,380034.9264526367,207383.43476867676,268953.9384765625,168949.15200805664,227302.39352416992,245212.33911132812,65333.784675598145,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"Cer(d16:2(4E,6E)/24:0(2OH))",CER,87478.50651550293,235994.0997314453,212523.21487426758,308959.6213989258,127825.7303314209,231781.15496826172,73389.62470245361,201263.49333190918,128856.96768188477,50378.10359573364,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/14:0),CER,4126.480293273926,4381.440330505371,3975.1002807617188,5284.5203857421875,4718.900363922119,5327.360363006592,3884.5002670288086,4450.260280609131,3926.740306854248,3531.0002479553223,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/16:0(2OH)),CER,4815.6803855896,5816.340351104736,6804.960475921631,8343.320610046387,4910.480354309082,8594.580642700195,4198.740283966064,6297.100444793701,4711.880317687988,3533.820243835449,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/16:0),CER,18867.04139328003,15764.521183013916,15648.021301269531,49951.92360305786,18796.841259002686,27500.141815185547,13590.561046600342,17146.421142578125,15206.90117263794,4134.400283813477,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/18:0(2OH)),CER,4001.7603073120117,4844.180309295654,4717.180309295654,5959.360412597656,4931.040336608887,6532.040508270264,4224.340316772461,4470.960311889648,3860.340274810791,3569.9002647399902,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/18:0),CER,16784.72131729126,19010.321090698242,32703.26181793213,64741.80530548096,19015.061183929443,50502.84390258789,12565.540618896484,25703.362098693848,14977.781284332275,3607.240249633789,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/20:0(2OH)),CER,4446.160327911377,5100.3803787231445,4546.420314788818,7957.060604095459,4968.420341491699,7423.300514221191,4043.0003051757812,5937.9404220581055,4594.520324707031,3783.1202659606934,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/20:0),CER,4112.6002769470215,5159.660388946533,4831.900379180908,6663.000461578369,4766.220359802246,7031.200485229492,4064.920269012451,5057.7203369140625,4198.760303497314,3553.8602447509766,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/22:0(2OH)),CER,4300.640327453613,4879.260345458984,5141.520362854004,6937.260524749756,4816.360366821289,7844.7405128479,4186.040267944336,5265.940391540527,4233.08028793335,3723.9402618408203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/22:0),CER,4421.800327301025,5399.580379486084,6133.800437927246,8499.420673370361,5147.580345153809,8911.680641174316,4703.90034866333,6770.0004806518555,4118.8203125,3717.940288543701,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/24:0),CER,5041.000396728516,5288.380390167236,6024.44038772583,8357.280689239502,6009.200439453125,9897.760654449463,4686.520301818848,4801.840354919434,4669.180374145508,3560.5202674865723,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/26:0),CER,4352.780326843262,4586.620315551758,5006.480312347412,5737.280387878418,4073.780288696289,7768.6805419921875,3952.6802673339844,4694.6803550720215,4163.680305480957,3599.3002548217773,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/h24:0),CER,6091.120418548584,6334.300483703613,6146.460517883301,8396.480571746826,5841.800468444824,10377.440788269043,4809.600322723389,6440.700454711914,5344.70036315918,3490.580276489258,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:0/h26:0),CER,4181.580310821533,4382.9403076171875,4241.880313873291,6758.940444946289,4542.200332641602,6780.82043838501,3782.7602577209473,4144.760284423828,4019.8802947998047,4269.020305633545,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:1/12:0),CER,4363.540328979492,5541.200401306152,6203.9604568481445,8709.720649719238,4777.620365142822,7736.5005531311035,4941.200359344482,5853.420421600342,4895.4803466796875,3502.6002502441406,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:1/16:0),CER,30623.22225189209,31265.622703552246,25843.002075195312,89269.34510421753,39606.22258758545,21050.001831054688,19457.661350250244,20226.401390075684,15109.721332550049,5493.520320892334,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
Cer(d18:1/18:0),CER,25663.782039642334,44351.04386520386,50301.58347320557,114944.50612640381,38343.54300689697,26516.122268676758,10976.680694580078,19645.621543884277,14859.341053009033,3574.840259552002,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
