lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.2550361647725008,9.1084792393520555,0.1807379420424695,0.6707398303616207,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,490631.93672180176,363682.14473342896,113005.9493637085,350456.68489456177,326611.1287879944,73470.72465133667,160474.38968276978
22:3 Campesteryl ester,1.6170891448504638,8.446989790911415,6.923950371798128,0.00850488948816099,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,427643.9084777832,345265.1865081787,99418.78695678712,117693.50897216795,117399.28813171388,27730.041870117188,78485.72638702393
22:3 Stigmasteryl ester,0.18520037932963104,8.985960540480697,0.09536652658425737,0.7574624769415405,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,474261.48516845703,322717.52098083496,99826.9475517273,336055.4048423767,324529.98192596436,70560.264919281,107463.74801254272
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.4390853706556018,10.011797475264292,0.5343696119780361,0.4647755549642778,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,825638.33642578125,752051.27490234375,282835.4387817383,505492.7348632813,542394.1608886719,215199.37567138672,370215.2233886719
22:5 Cholesteryl ester,0.41323973416788057,9.947543076716363,0.4735194736349513,0.49137248630166636,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,781182.6794433594,727029.6968994141,266388.83935546875,490647.8161621094,528387.7165527344,207113.65533447263,343852.4637451172
22:6 Cholesteryl ester,0.4393143011605202,9.91118101885521,0.5349246147106901,0.4645437757694777,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,792286.6184082031,704965.5673828125,258944.73635864255,477660.0895996094,511284.4758300781,203145.3345336914,318345.9444580078
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.20351328105040037,9.2280870169049,0.11514272239583079,0.7343635053830023,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CE,502742.6997833252,380739.0824661255,113668.9673461914,380375.3474197388,343044.65074920654,77957.44495010376,225753.29443740845
3-hydroxyarachidonoylcarnitine,-0.09735080235754633,11.87283582949306,0.026364030388322135,0.8710144611501264,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CAR,1799780.4743652344,1569145.6931152344,1896938.0458984375,1790563.1328125,1705696.5053710938,1698589.076171875,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",-0.08802223133476542,11.611720823952231,0.02155422084615566,0.8832791828223303,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CAR,1492376.4155273438,1272668.7355957031,1561962.6239013672,1469556.4709472656,1387417.1748046875,1385420.610961914,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",-0.05576931516881003,14.900065624534433,0.008653265666254129,0.9258853440128757,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CAR,24845405.71484375,20141493.19873047,7696857.471191406,16175701.743652344,16419706.2265625,17175345.586914062,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.08860273219212655,13.800477938174552,0.021839473744469373,0.8825149375073712,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CAR,10120286.5234375,8644065.3369140625,4404611.219238281,7209705.599609375,7470181.8642578125,7760483.259277344,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.1289331293884838,11.845604971671467,0.046238067239755765,0.8297436274323088,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,CAR,1702237.0874023438,1567913.7353515625,1825566.8857421875,1753678.2744140625,1650440.2626953125,1726526.607421875,1844464.9086914065
C12:0,0.12071137515859032,9.141463469424696,0.04053035823744722,0.8404471690907648,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,69178.10479736328,89496.72622680664,807750.4308166504,85580.02577972412,74923.58480072021,653824.168548584,75923.3450012207
C12:1,0.15741036369145928,8.071214315388428,0.06890577264130116,0.7929366862701814,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,54428.58346557617,68969.32496643066,320718.3243408203,49931.84354400635,54982.60381317139,259565.99877929688,73215.28530883789
C14:0,-0.15440287538661612,12.309477652577502,0.06630083685740829,0.7968009285292085,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,797848.41552734375,1038947.3747558594,6086357.0712890625,1015557.393798828,1011738.4111328124,6046213.6572265625,693541.4095458984
C14:1,0.040274228080390176,10.89159721295777,0.004512888961471617,0.9464399677398602,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,615082.26416015625,682291.145690918,1603733.1870117188,599084.623046875,714810.3697509766,1283313.6311035156,740184.6535644531
C15:0,0.07592551449552255,9.696848364422536,0.01603753987001255,0.8992258042944823,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,110539.58795166016,123724.40884399414,1152721.5948486328,103824.6078491211,122971.3888092041,978235.9412841796,129704.048828125
C15:1,-0.4765753450311564,10.48231191904661,0.6290891237440519,0.42768962622304924,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,210501.9548339844,202034.65341186523,1514256.1926269531,213923.81509399417,292221.74154663086,1946355.065673828,272115.42083740234
C16:0,-0.08423820086343826,13.919073483260949,0.01974115266041565,0.8882624146368738,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,529921.47509765625,620287.5859985352,24158374.688964844,575914.718963623,671411.6846313477,23273896.87438965,774104.8880310059
C16:1,0.29819320020407003,10.326080993969091,0.24696623050840572,0.6192193954006577,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,86202.68649291992,91125.6865158081,2158698.156677246,90039.48612976074,99205.5075149536,1551176.450012207,136898.70957183838
C17:0,-0.04859973332293465,10.924964060366067,0.006571456207893789,0.9353906426864005,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,100422.14749145508,122047.9882965088,2972810.925720215,110541.86812591551,120016.02813720705,2790368.6721191406,140066.65022277832
C17:1,0.09744099844460562,8.819975125792773,0.026412543462356552,0.8708968812289783,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,61690.26426696777,74057.78514099121,625535.0833129883,60772.00437927246,65939.6644897461,524639.7941894531,70801.5651550293
C18:0,-0.5414552558184876,14.068613248301572,0.8109774230773041,0.3678314329859921,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,352334.68466186523,399402.2286453247,22949736.43359375,362502.4236526489,440748.81315612793,30694361.858276367,531086.4338760376
C18:1,-0.09962567119408995,9.47908117438584,0.027610103483311832,0.8680287688918656,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,82890.0258178711,86888.566162109375,954833.62744140625,80559.24592590332,88099.3063659668,933400.5457763672,104823.58738708496
C18:2,-0.09503816021024372,9.096125699179328,0.02512627132819034,0.8740528257897217,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,70807.24513244629,76265.94551086426,719817.4752197266,73442.66500854492,75589.74545288086,698083.7495727539,77342.70542907715
C18:3,0.07688952043730445,8.853568109244412,0.01644721327465959,0.8979537525120106,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,64590.524490356445,63170.42427062988,639759.1867675781,53728.96374511719,70039.80529785156,542877.7591552734,80425.24575805664
C18:4,0.2119678723594641,7.827463850319063,0.12489703742903657,0.7237827769062783,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,46533.32337188721,43442.8631439209,297272.72036743164,40413.74284362793,45068.98324584961,221650.59716796875,51582.26365661621
C19:0,-0.25294056899512135,10.792066615056896,0.177785312931519,0.6732834565594448,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,98136.66693115234,111588.76774597168,2496712.6459960938,97796.74641418456,124545.28927612305,2724316.3669433594,127139.60901260376
C20:0,-0.3217218003410845,11.212537151210306,0.2873941581347026,0.591895274554374,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,7596.040508270264,7619.42049407959,3588110.912597656,7786.240581512451,7616.220481872559,4097641.898925781,7613.20051574707
C20:1,0.08281951199465666,8.934929770938876,0.01908164386259159,0.8901326789632532,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,8022.220550537109,7994.180530548096,840781.7383422852,8162.660572052002,8022.740535736084,722962.9092407227,7613.340526580811
C20:3,-1.0634515480940117,10.194139176091353,3.07789164618589,0.07936334379140665,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,91157.68614196776,103897.3074798584,1108946.6127929688,122215.80850601196,142620.22994995117,2218698.015625,13496.580974578856
C20:4,-0.222653819403285,8.676676745814556,0.13779660043655895,0.7104813899671847,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,46574.743087768555,53875.42372894287,525532.2166137695,44692.9231262207,49378.24327850342,572772.0607910156,45044.56342697144
C20:5,0.016807924268017724,10.508509154465004,7.860290934331715e-4,0.9776332707690564,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,95898.60676574708,99464.44665527344,2234795.3063964844,104304.14715576172,110983.42793273926,1982782.520263672,136633.4702758789
C22:0,-0.11123364245683641,10.099932418794141,0.034417407121509314,0.8528217513048809,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,26260.50191116333,25082.26183319092,1738271.1184082031,24892.82191085815,28235.482181549072,1712995.5904541016,28793.822025299072
C22:1,0.19078609824518075,8.3708808258432,0.10120089502015617,0.7503932449023185,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,15058.681056976318,15180.181098937988,562976.8242797852,15487.821071624756,15168.301097869871,444693.6153564453,17784.141235351562
C22:4,0.25597914344138534,7.9021626202273,0.18207230999541935,0.6695983456476439,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,14099.04095840454,14168.140979766846,407576.4501953125,12582.440914154053,14356.981021881104,306986.10302734375,16067.361099243164
C22:5,-0.19134492986930166,10.139762946966998,0.10179566830629483,0.7496853111765635,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,22931.981758117676,24359.44175720215,1739447.8699951172,21748.681560516357,25058.141830444336,1816660.3414916992,29294.74184417725
C22:6,-0.008354449939604665,9.005637154454366,1.9419797172304243e-4,0.9888814449680099,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,17181.101203918457,17762.741245269775,826280.32421875,15993.341148376465,19020.541275024418,756597.8385009766,27184.26198196411
C24:0,-0.13903026667857052,4.532702650286126,0.05374258578876834,0.8166743489172514,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,12339.840816497805,11470.440799713137,7645.3005867004395,12388.660903930664,11858.200817108154,7638.380542755127,12727.700942993164
C24:1,-0.09661567634301403,4.490029105089631,0.025958443068702763,0.8720018489993236,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,11309.860774993896,12344.300842285156,7645.220573425293,11738.680828094482,11354.360801696776,7633.980541229248,12003.96082687378
C24:5,0.28592207517768775,8.648976789555975,0.22708820732077584,0.6336913347511837,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,15465.401084899902,16131.00112915039,714886.6081542969,15376.321109771729,14395.621006011965,530051.2543334961,13804.400928497314
C24:6,0.5108392366029866,7.8178602757814035,0.7222961580409901,0.3953917590326265,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,14413.2610206604,13877.68102645874,415605.2879180908,13269.780883789062,13179.320930480955,258853.2403793335,15041.60111618042
C26:0,0.11939741195182017,7.591826546761074,0.03965214065829059,0.8421622648861933,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,10922.100776672363,10977.520793914797,314647.0219268799,10576.300743103027,11245.940822601318,261543.07759857175,12548.10087966919
C26:1,0.08518995233514215,7.453595110924467,0.02018890574981924,0.8870107578772056,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,12510.580871582031,12858.260913848875,275542.51921081543,12926.800945281982,13353.080894470217,233291.056640625,14125.440979003906
C28:0,0.32209956293780795,9.004513188692858,0.288065083019319,0.591463146884109,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,11346.440788269045,14290.341018676758,942742.3486595154,11402.26082611084,11650.580795288086,684809.6028213501,12821.700942993164
C30:0,-0.02608844811804594,8.317097347525001,0.0018936401975224726,0.9652902293053793,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,10840.6407661438,11179.040767669678,514491.25815963745,9297.000675201416,9123.000602722168,480525.6749305725,8330.380569458008
C32:0,0.018758225888269704,7.566245563941318,9.78996409685351e-4,0.975039127981401,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,8321.540542602539,8389.820556640625,305144.40198135376,8088.4605712890625,8280.70057296753,274007.4186592102,8348.740566253662
C34:0,0.11248669634820746,7.812029807440641,0.03519615950062871,0.8511852126606639,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,FA,11103.62077331543,10224.440677642822,371290.66888427734,10922.560760498049,11188.040767669678,310052.53927993774,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),-0.1576011570176241,6.819730361674509,0.06906970922261735,0.792696128405102,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,44911.30355453491,52637.56365966797,50211.7035446167,49878.70409011841,56111.02438354492,45659.42296600342,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.029598497128283285,7.248015554139619,0.002437372508268254,0.9606246323907779,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,66385.66468048096,67455.70527648926,58207.66443634033,52688.6039352417,70659.82479858398,49852.18405914307,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),0.05732144081164152,10.681047910149056,0.009141551541688386,0.9238291620651263,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,1112994.5978775024,801876.4956321716,959443.559223175,832938.3742713928,834609.2866287231,877342.0538597107,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.06305135300243954,10.631925486482661,0.01106033960240893,0.9162423838050157,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,1077618.9515800476,790294.2203903198,916265.2725219728,819234.1487236023,805563.0180473328,830461.3099212646,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),-0.05084383577231814,8.090567875508267,0.007192123796812666,0.9324153133034219,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,126405.50827407835,108610.56880187988,134923.91022872925,122786.96894454956,117472.3676261902,113448.3260307312,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),-0.15018553087531747,9.829133796341168,0.06272968605730966,0.802232445691144,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,594248.168182373,595145.3946228027,324045.42502593994,510906.1202926636,527990.4151763916,492965.01626586914,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",-0.04374616373382476,6.469089646784334,0.005324038346770976,0.9418331669410335,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,36659.842697143555,41108.84299468994,48744.80326461792,42436.223178863525,38605.86249923706,39105.20266342163,44330.06309890747
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.007208897841551202,6.662396457789492,1.4458389216542855e-4,0.990406224486942,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,Cer,42400.46326446533,47095.68347167969,57186.80380630493,47569.923416137695,45236.16244888306,43166.66304779053,50339.72342300415
