lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
PS(P-36:1),0.008652909030087391,4.715442074488424,8.71385762366117e-4,0.976450471189764,0.9999253326495259,PS,88272.94665527344,95047.2667236328,94791.32635498048,78268.84521484375,97420.40753173828,119612.60955810548,119806.46911621094,94027.12677001952,120102.58819580078,119159.76794433594,96578.3671875,108321.2489013672,87687.56652832031,80913.20568847656,62515.28439331055,98667.54699707033,127349.92846679688,111084.7276611328,93120.14654541016,126133.18927001952,179433.55151367188,144342.2296142578,69595.824951171875
PS(P-36:2),0.01452093040675069,4.834227887804686,0.002454004309583979,0.9604906282107565,0.9999253326495259,PS,104035.28686523438,108748.44750976562,106371.44702148438,90667.56658935548,105134.48626708984,130804.48852539062,120666.60809326172,110917.24829101562,118306.84759521484,120379.06848144533,107351.1280517578,113527.34753417967,99111.7671508789,95520.30584716795,63037.04468917847,104643.8077392578,135799.62939453125,111948.3076171875,103323.3071899414,123182.4677734375,226559.17419433597,160004.0321044922,63442.7841796875
PS(P-36:3),0.035592714227801074,4.623922866373963,0.014743369308007459,0.9033565730717675,0.9999253326495259,PS,89141.32629394531,85450.7666015625,96947.86730957033,94222.10681152344,89024.14660644531,108303.66809082033,104584.38708496094,86736.68640136719,107376.70739746094,106141.64794921876,88624.06555175781,100532.38623046876,80519.22570800781,87366.36614990234,70284.78477859497,91419.4067993164,120768.46887207033,106920.18731689452,85992.52642822266,107984.68719482422,172793.07373046875,108124.4874267578,62671.30426025391
PS(P-36:4),0.02846261692503495,4.729657302356462,0.009428213256171603,0.9226477854014886,0.9999253326495259,PS,91433.9268798828,93396.7664794922,91052.98620605467,88999.92639160156,102576.6474609375,123394.04858398438,118751.14819335938,90917.166748046875,118451.62817382812,119972.28942871094,94151.966552734375,99780.82678222656,92461.06640625,86734.36627197266,75108.90533828735,94204.42724609376,130418.0693359375,125049.42956542967,97669.32653808594,110925.38793945312,167649.29248046875,127986.90869140624,76807.64538574219
PS(P-36:5),0.037996322336404875,5.131054346872427,0.01680205387310707,0.8968649137151539,0.9999253326495259,PS,104245.107421875,117091.76818847656,114125.34899902344,94441.845947265625,112582.70715332033,193473.93505859372,196048.1531982422,108121.52697753906,234312.11560058597,189883.29400634769,115774.98864746094,124712.0283203125,105284.0473022461,109328.64782714844,70348.66558074951,112659.8070678711,226961.69604492188,190451.0529785156,124487.54833984376,204549.2545166016,273290.2404785156,150034.93103027344,68099.3646850586
PS(P-37:0),0.186041195687162,10.034308024024588,0.40255164684030476,0.5257744137962489,0.9999253326495259,PS,4927111.102539063,2810316.8203125,3821418.365234375,1794912.3427734375,3719332.19921875,6012739.091796875,5338413.447265625,3516343.5859375,11357859.98828125,5235857.9833984375,3162156.099609375,5270781.787109375,1371986.66015625,2358329.826171875,1230960.1305885315,4685397.943359375,8082569.099609375,8146541.306640625,3281070.564453125,10115877.953125,4665117.490234375,1617557.57421875,850047.51708984375
PS(P-37:1),0.30152566114222035,8.802138402181628,1.0562413951956842,0.3040740036516276,0.9999253326495259,PS,1853737.15625,1870116.9770507808,1592758.1171875,867001.75830078125,1610971.2822265625,2498836.2861328125,2678925.7900390625,1378230.6162109375,4336394.90625,2385360.271484375,1605472.7124023438,2100590.319335937,587340.583984375,1101763.3984375,576346.2020721436,1614521.2978515625,3364138.6044921875,3251486.15234375,1357735.9296875,3453951.693359375,2542870.6225585938,784409.5537109375,338018.82470703125
PS(P-37:2),0.05338048617366221,5.769332534660705,0.03316168761557492,0.855501495801868,0.9999253326495259,PS,197595.75341796875,213065.91357421875,219618.67517089844,142143.9100341797,165350.99194335938,242077.47680664065,245661.3984375,191801.53454589844,374369.5476074219,243085.75720214844,223993.7985839844,230426.83557128903,125730.64782714844,174271.3106689453,115575.92715072632,208447.0955810547,343049.8459472656,325861.7834472656,229557.8756103516,419036.1256103516,305401.12072753906,169052.99145507812,74131.1450805664
PS(P-38:0),0.2331738564679773,5.871632936166909,0.6320981061517159,0.42658675768872056,0.9999253326495259,PS,231280.2374267578,238244.2568359375,247219.53845214844,155848.05053710938,196206.49548339844,327590.4610595703,323552.6848144531,203441.9537353516,368253.2868652344,284120.2189941406,236302.19580078125,250881.81567382807,135914.25024414062,146486.2705078125,97688.00660324097,241568.96020507807,365188.1424560547,257671.8175048828,198623.3330078125,427598.72814941406,326857.74353027344,211354.5743408203,80394.7255859375
PS(P-38:1),-0.10995717489753219,5.676943986298181,0.14068175279248862,0.7076041962898043,0.9999253326495259,PS,179170.892578125,157340.09143066406,183374.9913330078,132304.4298095703,182378.65380859372,247440.8165283203,225889.09423828125,172869.4921875,265308.1590576172,238063.25732421875,180719.8721923828,198691.1740722656,128462.4698486328,130998.28930664062,87404.46628189087,231940.2750244141,272336.7989501953,196350.17333984372,173063.4921875,292845.88244628906,481328.85290527344,402248.60693359375,82356.06549072266
PS(P-38:2),0.08346362407484348,5.064255735146441,0.08106338351853992,0.7758614855035795,0.9999253326495259,PS,130825.70861816406,119586.66845703124,120829.98828125,99889.20690917967,124832.18908691406,150371.03149414062,154357.9910888672,119045.20922851562,175929.21142578125,151050.59057617188,141003.71032714844,133327.2891845703,102857.40661621094,101091.26794433594,79739.88583374023,124482.42919921876,173232.07177734375,132559.10974121094,120350.38842773438,158306.59014892578,237437.41735839844,177463.67065429688,67803.66516113281
PS(P-38:3),0.10099896808438266,4.971654706427579,0.1186957131779991,0.7304534214636247,0.9999253326495259,PS,111018.34814453124,121240.80938720705,122969.30834960938,92555.2862548828,114371.92761230467,152104.9307861328,151199.27087402344,121814.90850830078,154282.5297241211,133113.39001464844,122725.04931640624,125546.3681640625,96794.606689453125,101734.92755126952,70816.40524673462,122697.98858642578,164630.77099609375,129127.34899902344,110971.66833496094,159945.65002441406,201237.0743408203,144121.02905273438,70472.24493408203
PS(P-38:4),0.02517304327744591,4.636208276047194,0.007374823501550054,0.9315643601930057,0.9999253326495259,PS,83722.8861694336,91968.0264892578,88420.54693603516,79858.525634765625,89034.28552246094,121763.50903320312,110836.96740722656,91352.98596191406,110011.9076538086,104436.82763671876,94623.32678222656,93813.446044921875,92343.2265625,80991.76550292969,66568.76462554932,91583.04650878906,123156.18920898438,110120.28839111328,91366.58654785156,106317.92712402344,160623.75158691406,122020.00915527344,66045.44451904297
PS(P-38:5),-0.09404786769342663,5.2597105594537785,0.10292326816329478,0.7483494056193845,0.9999253326495259,PS,123750.1690673828,119888.80871582033,123251.44848632812,109175.24768066406,128741.44982910156,204068.05395507807,180892.23303222656,123944.16821289062,181207.91357421875,181063.9119873047,125492.80908203124,134685.88891601562,118798.48815917967,114674.42761230467,93216.36707687378,143295.42895507812,259395.37646484372,209138.7130126953,128271.00915527344,219593.2763671875,276812.3986816406,192979.8751220703,97786.86730957033
PS(P-39:1),0.4930399657296573,7.299057938209487,2.815553644199099,0.09335468216421823,0.9999253326495259,PS,626105.8649902344,515955.1553955078,568013.52197265625,381295.009765625,651140.26171875,1005456.2944335938,1110165.56640625,605528.0617675781,1464608.7263183594,942777.32568359375,646206.9439697266,624757.2858886719,244806.51684570312,282047.6616210937,134954.7494277954,626366.841796875,1145329.3513183594,890989.33984375,454711.9483642578,1288177.8395996094,799029.5220947266,328763.5422363281,95045.426025390625
PS(P-40:0),0.18921141299011568,6.268235216593056,0.41637294147221837,0.5187524469227606,0.9999253326495259,PS,290565.2403564453,255639.9599609375,265142.5979003906,196087.0942993164,288563.94299316406,426449.37145996094,421563.0313720703,276567.2600097656,597156.99609375,400137.10705566406,296104.0197753906,327754.5645751953,145676.130859375,168053.31030273438,91446.42654418944,328750.14294433594,499997.7774658203,368631.36328125,249115.15856933597,609288.2451171875,534553.6588134766,331928.24475097656,81851.465576171875
PS(P-40:1),0.14409022092858048,5.172713305867797,0.2415353049809712,0.6230994291251921,0.9999253326495259,PS,126627.26953125,131545.60888671875,130176.10961914062,100985.64776611328,136969.80841064453,186685.9117431641,181500.2930908203,137468.849609375,221048.01513671875,168938.9521484375,142442.19018554688,156819.15087890625,98318.96685791016,108160.76831054688,70307.28489303589,144548.48944091797,217251.45666503903,166826.33154296875,123076.46887207033,232532.0587158203,210037.21484375,132221.12969970703,62972.26428222656
PS(P-40:2),0.08066064568364656,5.306400173069163,0.07571118432838375,0.7831958869820798,0.9999253326495259,PS,174412.23205566406,113768.4482421875,122546.1883544922,129422.78930664062,142800.5503540039,172148.83251953125,273449.6607666016,124555.7490234375,228618.51684570312,174629.57287597656,143531.91076660156,140359.36975097656,117341.84802246094,132804.58862304688,86495.46575927734,118536.32800292967,234214.03662109372,216664.7755126953,139849.55041503906,204251.1553955078,325586.9426269531,167558.5115966797,67994.80474853516
PS(P-40:3),0.43365896369416346,5.2237625594641255,2.180522945659618,0.1397669638846379,0.9999253326495259,PS,138149.57006835938,138881.92938232422,143720.95080566406,117291.66864013672,171698.53381347656,212568.45446777344,197781.0360107422,167804.6728515625,218712.25439453125,186379.2333984375,181207.13330078125,119963.30786132812,95036.32666015624,101079.58654785156,77687.54567718506,140700.90966796875,190759.0135498047,150427.82971191406,120211.587890625,202887.91479492188,187102.2528076172,139173.87036132812,66401.90478515625
PS(P-40:4),0.1327289666167881,4.897987831543818,0.20495923292457963,0.6507473262333234,0.9999253326495259,PS,99000.906982421875,105347.06787109376,107385.0478515625,90389.906005859375,118373.56958007812,149493.21032714844,151667.39038085938,113004.36779785156,166404.7921142578,137769.71057128906,111268.0870361328,107297.96795654295,92274.24658203124,91075.22692871094,68067.60510253906,101825.24731445312,169803.21228027344,139251.06982421875,103989.22705078124,156041.45141601562,189897.75341796875,132569.14904785156,68855.044921875
PS(P-40:5),-0.04082776961539107,6.121411327943199,0.019399714961764403,0.889226633958492,0.9999253326495259,PS,164397.7716064453,182010.6929931641,169405.09106445312,123787.30883789062,171290.45153808594,480569.3327636719,509007.15625,152024.82971191406,647807.0262451172,470502.1556396485,172637.61364746094,200357.7947998047,147068.52990722656,163393.6524658203,90702.46614837646,178678.734375,707597.60498046875,539269.1984863281,205761.27416992188,585658.7042236328,688862.8887939453,239372.8167724609,86594.866455078125
PS(P-41:0),0.10266615357772255,5.9856809214155975,0.12264802920412876,0.7261800470640091,0.9999253326495259,PS,249323.45703125,174012.87280273438,215365.3154296875,143256.64965820312,198840.71453857425,373208.1457519531,330040.3256835937,222346.77661132807,537426.07568359375,314559.2814941406,201548.8342285156,246889.318359375,119939.64880371094,148784.23046875,111005.6477241516,201378.455078125,435079.2286376953,401794.2270507813,192011.87243652344,465104.2923583984,448633.052734375,303401.9189453125,105571.86682128906
PS(P-42:0),0.29015095882020664,6.149640218501788,0.9781741483529913,0.3226499956073997,0.9999253326495259,PS,181916.5928955078,147986.07092285156,186303.4735107422,111807.00793457033,154361.6110343933,668293.93408203125,355275.46875,150133.01049804688,1291996.3310546875,395545.8900146485,150783.19079589844,199803.51440429688,120477.08862304688,141064.63024902344,81107.04566955566,171418.51245117188,627574.3811035156,743335.29052734375,152691.53125,480763.5504150391,489014.1365966797,181967.3726806641,80502.065673828125
PS(P-42:1),-0.28145939869444464,5.862262482729624,0.9205363568850089,0.3373341818684599,0.9999253326495259,PS,174911.85205078125,161056.2108154297,154539.572265625,118781.04931640624,173098.67107772827,279396.83837890625,274028.8603515625,159956.95080566406,453677.5541992188,249758.8576660156,173804.41186523438,272900.95947265625,136371.1688232422,163483.3525390625,110103.0079536438,220928.61584472656,481546.6516113281,508949.4794921875,182389.89331054688,535031.50244140625,487178.6934814453,163270.73107910156,93464.62561035156
PS(P-42:2),-0.2321224667952017,5.443035139417577,0.6264131635471131,0.4286740495862477,0.9999253326495259,PS,123229.94934082033,131027.74877929688,125391.84814453124,92467.64636230467,125882.86953735352,220460.115234375,203017.4542236328,124147.12866210938,291760.2209472656,216422.13354492188,137179.35021972656,175405.81311035156,107414.16760253906,129416.04846191406,89663.1865234375,136774.46905517578,372769.66943359375,372164.3676757813,143197.13037109375,345055.56384277344,385138.8063964844,133551.5897216797,77746.74542236328
PS(P-42:4),0.08847140093624997,4.739385138581998,0.09108040044010579,0.762808117338805,0.9999253326495259,PS,93541.006591796875,93208.28649902344,100504.82800292967,83313.82556152344,97386.06604003906,134877.30938720703,119802.54895019533,97046.80670166016,140303.06970214844,116372.26745605467,101366.92712402344,107489.78735351562,90244.9462890625,89515.806396484375,63623.90465927124,91745.46728515624,150467.17053222656,125730.30908203124,88972.36627197266,135540.04943847656,160299.6318359375,108922.44702148438,69719.2250366211
SM(d16:0/14:0),0.09781187872674786,3.4963428818202362,0.1113143246702748,0.7386527289757502,0.9999253326495259,SM,41230.66329956055,38278.20245361328,34761.50252532959,35707.50266265869,35629.94242095947,35534.00233459473,33634.54220581055,34182.522174835205,31864.322204589844,34082.46249771118,32555.24264144897,38937.022872924805,37710.68254089356,36579.562492370605,35559.302558898926,33847.18226623535,31333.06205749512,32938.48226928711,36824.28282165527,32744.60232162476,34217.32241821289,32779.94260406494,132465.57006835938
SM(d16:0/16:0),0.11191591634024974,4.1126265432772255,0.1457275018673272,0.7026522118158779,0.9999253326495259,SM,50105.78372192383,48788.74331665039,48346.02349853516,50578.943603515625,50677.18353271485,48605.00341796875,48210.78402709961,56304.48394775391,48658.963928222656,49072.10357666016,49885.00396728516,53321.443908691406,50041.32318115234,50195.54360961914,50027.88342285156,46227.60360717773,51593.40368652344,47827.34341430664,48286.043395996094,49747.80322265625,49734.48352050781,45084.343170166016,254640.7589111328
SM(d16:0/18:0),0.13561176135108993,3.761061400568704,0.21393375859474872,0.6437014816678517,0.9999253326495259,SM,32440.16227722168,32991.62250518799,31803.40219116211,31499.16222000122,29380.342041015625,32996.42236328125,30940.96226501465,33809.862701416016,31321.582077026367,29710.50228881836,32938.96235656738,32473.14225769043,31228.84243774414,33294.18243408203,33147.98230743408,28836.34197998047,32180.62222290039,26565.461975097656,30797.78192138672,30761.94236755371,28418.561973571777,29108.80192565918,287454.88134765625
