Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,n_value
FA(20:2)_<F>_n-4 ,9.00735,1821.0,32,144,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:2,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,1821.0,0.1095711275720183,0.10493333333333332,191.0836,group_by_lipid,4
FA(20:2)_<F>_n-4 ,9.243450000000001,539757.0,32,144,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:2,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,539757.0,0.13340940021775585,0.1311666666666671,70798.12650000023,group_by_lipid,4
FA(20:2)_<B>_n-4 ,8.955333333333334,1570.0,31,129,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,20:2,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,1570.0,0.05940440771349962,0.05246666666666755,82.37266666666805,group_by_lipid,4
FA(20:2)_<B>_n-4 ,9.191433333333334,1135.0,31,129,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,20:2,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,1135.0,0.1603122579597168,0.15740000000000087,178.649000000001,group_by_lipid,4
FA(20:2)_<F>_n-5 ,9.350200000000001,7833.0,29,145,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:2,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,7833.0,0.07628929505143245,0.07869999999999955,616.4570999999964,group_by_lipid,5
FA(20:2)_<F>_n-6 ,9.351566666666667,4500.0,26,146,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:2,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,4500.0,0.1090758269122122,0.10493333333333332,472.19999999999993,group_by_lipid,6
FA(20:2)_<B>_n-6 ,9.352016666666668,368363.0,25,131,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,20:2,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,368363.0,0.0031184217584952047,0.10446666666666538,38481.654733332856,group_by_lipid,6
FA(20:2)_<F>_n-7 ,9.353850000000001,4419.0,21,147,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:2,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,4419.0,0.11469536984334178,0.1049166666666661,463.6267499999975,group_by_lipid,7
FA(20:2)_<B>_n-7 ,9.3543,2482.0,20,132,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:2,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,2482.0,0.11407229037039139,0.10493333333333332,260.4445333333333,group_by_lipid,7
FA(20:2)_<B>_n-8 ,9.093333333333334,1050.0,17,133,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,20:2,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,1050.0,0.052903975058030954,0.05246666666666577,55.089999999999065,group_by_lipid,8
FA(20:2)_<B>_n-8 ,9.460600000000001,1163.0,17,133,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,20:2,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,1163.0,0.09050099833817153,0.07869999999999955,91.52809999999947,group_by_lipid,8
FA(20:2)_<F>_n-9 ,9.068,1057.0,15,149,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:2,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,1057.0,0.07550787003826044,0.07869999999999955,83.18589999999952,group_by_lipid,9
FA(20:2)_<F>_n-9 ,9.356566666666668,239190.0,15,149,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:2,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,239190.0,0.1104887939468783,0.10493333333333332,25099.003999999997,group_by_lipid,9
FA(20:2)_<F>_n-10 ,9.357933333333333,1985.0,12,135,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:2,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,1985.0,0.11378869414143468,0.10493333333333332,208.29266666666663,group_by_lipid,10
FA(20:2)_<F>_n-11 ,9.070283333333334,600889.0,10,136,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:2,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,600889.0,0.10338581408765928,0.10491666666666788,63043.270916667396,group_by_lipid,11
FA(20:2)_<F>_n-12 ,9.097416666666668,2566.0,8,137,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:2,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2566.0,0.09316705608870247,0.10493333333333332,269.2589333333333,group_by_lipid,12
FA(20:2)_<F>_n-13 ,9.098316666666667,1059.0,6,138,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:2,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1059.0,0.13124901266723885,0.1311666666666671,138.90550000000044,group_by_lipid,13
FA(20:3)_<FF>_n-3 ,7.824566666666667,20950.0,37,174,FAME_on,451.4 -> 183.0,FAME,451.4,183.0,20:3,FA,FA(18:0) | FA(20:1)_<>_n-3 | FA(20:2)_<F>_n-3 | FA(20:3)_<FF>_n-3 | FA(22:1)_<>_n-5 | FA(22:2)_<F>_n-5 | FA(24:1)_<>_n-7,20950.0,0.0951806884493638,0.10493333333333332,2198.353333333333,group_by_lipid,3
FA(20:3)_<BF>_n-3 ,8.061133333333334,8564.0,36,159,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,20:3,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,8564.0,0.0998397355011834,0.10493333333333332,898.6490666666666,group_by_lipid,3
FA(20:3)_<BF>_n-3 ,8.270983333333334,5174.0,36,159,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,20:3,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,5174.0,0.0709753069923851,0.07869999999999955,407.1937999999977,group_by_lipid,3
FA(20:3)_<BB>_n-3 ,8.061583333333333,522515.0,35,151,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,20:3,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,522515.0,0.1169067246613259,0.1311666666666671,68536.55083333356,group_by_lipid,3
FA(20:3)_<BB>_n-3 ,8.27145,261313.0,35,151,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,20:3,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,261313.0,0.07116311916172069,0.07869999999999955,20565.333099999883,group_by_lipid,3
FA(20:3)_<FF>_n-4 ,7.800616666666667,25464.0,32,175,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:3,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,25464.0,0.06848871030362891,0.05246666666666666,1336.0112,group_by_lipid,4
FA(20:3)_<FF>_n-4 ,8.22035,1021.0,32,175,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,20:3,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,1021.0,0.12488033794162613,0.10493333333333332,107.13693333333332,group_by_lipid,4
FA(20:3)_<BF>_n-4 ,7.801066666666667,1249023.0,31,160,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,20:3,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,1249023.0,0.10071562055135798,0.10493333333333332,131064.14679999999,group_by_lipid,4
FA(20:3)_<FF>_n-5 ,8.038533333333334,1364.0,29,176,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:3,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1364.0,0.05767919303039116,0.07870000000000044,107.3468000000006,group_by_lipid,5
FA(20:3)_<FF>_n-5 ,8.222166666666666,2460339.0,29,176,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:3,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,2460339.0,0.10394462118406478,0.10493333333333332,258171.57239999998,group_by_lipid,5
FA(20:3)_<BF>_n-5 ,8.327566666666668,6171.0,28,161,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,20:3,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,6171.0,0.14299544119304183,0.1311666666666671,809.4295000000027,group_by_lipid,5
FA(20:3)_<BB>_n-5 ,8.03945,1091.0,27,152,FAME_on,419.3 -> 183.0,FAME,419.3,183.0,20:3,FA,FA(18:3)_<BB>_n-3 | FA(20:3)_<BB>_n-5 | FA(20:4)_<BBF>_n-5 | FA(20:5)_<BBFF>_n-5 | FA(22:6)_<BBFFF>_n-7,1091.0,0.10951303259356042,0.10493333333333243,114.48226666666568,group_by_lipid,5
FA(20:3)_<FF>_n-6 ,8.302233333333334,3675.0,26,177,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:3,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,3675.0,0.11873926797385422,0.1311666666666671,482.03750000000156,group_by_lipid,6
FA(20:3)_<FF>_n-6 ,8.669500000000001,1174.0,26,177,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,20:3,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,1174.0,0.06760328553042722,0.07869999999999955,92.39379999999947,group_by_lipid,6
FA(20:3)_<BF>_n-6 ,8.276466666666668,180874.0,25,162,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,20:3,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,180874.0,0.0031204461316876,0.1044833333333326,18898.3184333332,group_by_lipid,6
FA(20:3)_<BB>_n-6 ,8.303600000000001,211913.0,23,153,FAME_on,405.2 -> 183.0,FAME,405.2,183.0,20:3,FA,FA(18:3)_<BB>_n-4 | FA(20:3)_<BB>_n-6 | FA(20:4)_<BBF>_n-6 | FA(20:5)_<BBFF>_n-6 | FA(22:6)_<BBFFF>_n-8,211913.0,0.11410240762485549,0.10493333333333332,22236.737466666666,group_by_lipid,6
FA(20:3)_<FF>_n-7 ,8.042183333333334,5316.0,21,178,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:3,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,5316.0,0.11400894342374629,0.10493333333333243,557.8255999999952,group_by_lipid,7
FA(20:3)_<FF>_n-7 ,8.278283333333334,4169.0,21,178,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:3,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,4169.0,0.08639326841209172,0.07869999999999955,328.10029999999813,group_by_lipid,7
FA(20:3)_<BF>_n-7 ,8.278733333333333,3968.0,20,163,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:3,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,3968.0,0.12132388620504773,0.1311666666666671,520.469333333335,group_by_lipid,7
FA(20:3)_<FF>_n-8 ,7.833683333333334,1249.0,18,179,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:3,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,1249.0,0.06799455886092155,0.05246666666666666,65.53086666666665,group_by_lipid,8
FA(20:3)_<FF>_n-8 ,8.04355,4271.0,18,179,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:3,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,4271.0,0.10084483725856648,0.10493333333333332,448.17026666666663,group_by_lipid,8
FA(20:3)_<FF>_n-8 ,8.305883333333334,3492.0,18,179,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:3,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,3492.0,0.09549816913179046,0.10493333333333332,366.42719999999997,group_by_lipid,8
FA(20:3)_<BF>_n-8 ,8.044,416199.0,17,164,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,20:3,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,416199.0,0.11563929547620247,0.1311666666666662,54591.43549999981,group_by_lipid,8
FA(20:3)_<BB>_n-8 ,8.28055,1083.0,16,154,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,20:3,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,1083.0,0.13299393713040544,0.1311666666666671,142.05350000000047,group_by_lipid,8
FA(20:3)_<FF>_n-9 ,8.044916666666667,3203.0,15,180,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:3,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,3203.0,0.07796842885657389,0.07870000000000044,252.0761000000014,group_by_lipid,9
FA(20:3)_<FF>_n-9 ,8.281016666666668,182506.0,15,180,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:3,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,182506.0,0.10258512000798792,0.07869999999999955,14363.222199999918,group_by_lipid,9
FA(20:3)_<BF>_n-9 ,7.8617333333333335,3198.0,14,165,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:3,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,3198.0,0.0957849132686271,0.07870000000000044,251.6826000000014,group_by_lipid,9
FA(20:3)_<BF>_n-9 ,8.045366666666666,2773.0,14,165,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:3,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,2773.0,0.07747073143950273,0.07869999999999955,218.23509999999874,group_by_lipid,9
