Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,experiment,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
CAR(8:0)_QUAL,288.2,60.1,3108.560245513916,288.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,29.940059661865234,CAR,CAR,0,(8:0),None
CAR(8:0),288.2,85.1,4935.780345916748,288.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(8:0),None
CAR(9:0)_QUAL,302.2,60.1,4782.660385131836,302.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(9:0),None
CAR(9:0),302.2,85.1,3115.720199584961,302.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(9:0),None
CAR(10:3)_QUAL,310.2,60.1,6838.400508880615,310.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:3),310.2,85.1,8831.660594940186,310.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:2)_QUAL,312.2,60.1,29613.062057495117,312.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:2),312.2,85.1,6204.820476531982,312.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:1)_QUAL,314.2,60.1,5854.000415802002,314.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,1047.0400619506836,CAR,CAR,1,(10:1),None
CAR(10:1),314.2,85.1,5927.680419921875,314.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:0)_QUAL,316.2,60.1,19530.881370544434,316.2 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,174.38004302978516,CAR,CAR,0,(10:0),None
CAR(10:0),316.2,85.1,3136.240222930908,316.2 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(10:0),None
CAR(11:0)_QUAL,330.3,60.1,5357.180374145508,330.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(11:0),None
CAR(11:0),330.3,85.1,3882.540252685547,330.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(11:0),None
CAR(12:0)_QUAL,344.3,60.1,6576.5405349731445,344.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,504.20003509521484,CAR,CAR,0,(12:0),None
CAR(12:0),344.3,85.1,2844.960189819336,344.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(12:0),None
CAR(14:2)_QUAL,368.3,60.1,76123.56521606445,368.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:2),368.3,85.1,6309.140453338623,368.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:1)_QUAL,370.3,60.1,8977.920623779297,370.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:1),370.3,85.1,8305.360622406006,370.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:0)_QUAL,372.3,60.1,7586.900596618652,372.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(14:0),None
CAR(14:0),372.3,85.1,3511.9802589416504,372.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(14:0),None
CAR(16:2)_QUAL,396.3,60.1,4601.640350341797,396.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:2),396.3,85.1,5766.240409851074,396.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:1)_QUAL,398.3,60.1,7183.140579223633,398.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:1),398.3,85.1,4979.880409240723,398.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:0)_QUAL,400.3,60.1,9474.080631256104,400.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(16:0),None
CAR(16:0),400.3,85.1,3157.900215148926,400.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(16:0),None
CAR(17:0)_QUAL,414.4,60.1,13917.861030578613,414.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(17:0),None
CAR(17:0),414.4,85.1,19033.321395874023,414.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(17:0),None
CAR(18:4)_QUAL,420.3,60.1,11260.06079864502,420.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:4),420.3,85.1,8505.700576782227,420.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:3)_QUAL,422.3,60.1,10179.32063293457,422.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:3),422.3,85.1,7157.480495452881,422.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,583.0000495910645,CAR,CAR,3,(18:3),None
CAR(18:2)_QUAL,424.3,60.1,7428.72053527832,424.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,168.71996688842773,CAR,CAR,2,(18:2),None
CAR(18:2),424.3,85.1,10318.140769958496,424.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:1)_QUAL,426.4,60.1,11765.6608543396,426.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:1),426.4,85.1,5805.800403594971,426.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,9505.28071975708,428.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,9173.780704498291,428.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,598.5001106262207,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,7851.040538787842,448.3 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,4142.720287322998,448.3 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,4461.820316314697,452.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,9483.240707397461,452.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,7238.220565795898,454.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,243.30010986328125,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,10912.180824279785,454.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,673.920337677002,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,11341.68083190918,456.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,358.5400390625,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3675.6602935791016,456.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,15248.861240386963,472.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,920.8801918029785,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,8913.900657653809,472.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,20107.161544799805,474.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4203.120311737061,474.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,8823.040660858154,476.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,5527.680358886719,476.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,1067.4000778198242,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,10500.740726470947,480.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4372.0403175354,480.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,6844.260517120361,484.4 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,9941.30065536499,484.4 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,2878.9801902770996,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,5474.220409393311,540.5 -> 60.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,539.7801055908203,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,12157.301025390625,540.5 -> 85.1,CAR,AC_BlankLiver_NA_N1_daneman_lab_11_21_23,BlankLiver_NA,P1-B6,Blank,Liver,_NA,blank,AC,1021.720329284668,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,3127.320213317871,162.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,355.14001083374023,CAR,CAR,0,None,None
CAR,162.2,85.1,2805.740177154541,162.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,217.02001190185547,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2642.400173187256,204.1 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,255268.0809326172,204.1 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,27235.12335205078,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2630.660186767578,216.1 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,101.20000076293945,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,22710.801483154297,216.1 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,2265.580093383789,CAR,CAR,1,(3:1),None
CAR(3:0)_QUAL,218.1,60.1,3203.8602409362793,218.1 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,689.480052947998,CAR,CAR,0,(3:0),None
CAR(3:0),218.1,85.1,9951.620651245117,218.1 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,860.5800857543945,CAR,CAR,0,(3:0),None
CAR(4:1)_QUAL,230.1,60.1,2704.8401947021484,230.1 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:1),230.1,85.1,27262.721969604492,230.1 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,2672.0200576782227,CAR,CAR,1,(4:1),None
CAR(4:0)_QUAL,232.2,60.1,1952.7201347351074,232.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(4:0),None
CAR(4:0),232.2,85.1,22704.721885681152,232.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,3691.360481262207,CAR,CAR,0,(4:0),None
CAR(5:1)_QUAL,244.2,60.1,3877.8402938842773,244.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:1),244.2,85.1,37771.88247680664,244.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,3994.8399658203125,CAR,CAR,1,(5:1),None
CAR(5:0)_QUAL,246.2,60.1,2057.020133972168,246.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,188.9200210571289,CAR,CAR,0,(5:0),None
CAR(5:0),246.2,85.1,9634.120704650879,246.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,2019.1201248168945,CAR,CAR,0,(5:0),None
CAR(6:1)_QUAL,258.2,60.1,6787.280475616455,258.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,1932.2401695251465,CAR,CAR,1,(6:1),None
CAR(6:1),258.2,85.1,20126.001373291016,258.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,2749.720100402832,CAR,CAR,1,(6:1),None
CAR(6:0)_QUAL,260.2,60.1,3463.5002403259277,260.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,330.90001678466797,CAR,CAR,0,(6:0),None
CAR(6:0),260.2,85.1,6911.740547180176,260.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,1328.5801391601562,CAR,CAR,0,(6:0),None
CAR(7:0)_QUAL,274.2,60.1,3779.260269165039,274.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,109.84001159667969,CAR,CAR,0,(7:0),None
CAR(7:0),274.2,85.1,6262.340461730957,274.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,682.1800575256348,CAR,CAR,0,(7:0),None
CAR(8:1)_QUAL,286.2,60.1,7263.000534057617,286.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,385.2000503540039,CAR,CAR,1,(8:1),None
CAR(8:1),286.2,85.1,5963.8004150390625,286.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,686.0200729370117,CAR,CAR,1,(8:1),None
CAR(8:0)_QUAL,288.2,60.1,3009.460189819336,288.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(8:0),None
CAR(8:0),288.2,85.1,5299.400379180908,288.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,127.86003875732422,CAR,CAR,0,(8:0),None
CAR(9:0)_QUAL,302.2,60.1,4769.120361328125,302.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(9:0),None
CAR(9:0),302.2,85.1,3791.580276489258,302.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,404.68004989624023,CAR,CAR,0,(9:0),None
CAR(10:3)_QUAL,310.2,60.1,8101.180507659912,310.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:3),310.2,85.1,9463.300636291504,310.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:2)_QUAL,312.2,60.1,33501.08224487305,312.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,1349.5599365234375,CAR,CAR,2,(10:2),None
CAR(10:2),312.2,85.1,7163.080459594727,312.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,392.0799903869629,CAR,CAR,2,(10:2),None
CAR(10:1)_QUAL,314.2,60.1,5110.740352630615,314.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,303.7799987792969,CAR,CAR,1,(10:1),None
CAR(10:1),314.2,85.1,6067.200428009033,314.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:0)_QUAL,316.2,60.1,20704.441619873047,316.2 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,1347.9402923583984,CAR,CAR,0,(10:0),None
CAR(10:0),316.2,85.1,3561.660213470459,316.2 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(10:0),None
CAR(11:0)_QUAL,330.3,60.1,5577.1004066467285,330.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(11:0),None
CAR(11:0),330.3,85.1,4956.180313110352,330.3 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,99.79996490478516,CAR,CAR,0,(11:0),None
CAR(12:0)_QUAL,344.3,60.1,7024.420463562012,344.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,952.079963684082,CAR,CAR,0,(12:0),None
CAR(12:0),344.3,85.1,2677.380214691162,344.3 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(12:0),None
CAR(14:2)_QUAL,368.3,60.1,87816.76623535156,368.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,7280.440490722656,CAR,CAR,2,(14:2),None
CAR(14:2),368.3,85.1,7150.220478057861,368.3 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:1)_QUAL,370.3,60.1,9198.400688171387,370.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:1),370.3,85.1,8615.080680847168,370.3 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:0)_QUAL,372.3,60.1,8919.300659179688,372.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(14:0),None
CAR(14:0),372.3,85.1,3711.8802528381348,372.3 -> 85.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,0.0,CAR,CAR,0,(14:0),None
CAR(16:2)_QUAL,396.3,60.1,6393.800476074219,396.3 -> 60.1,CAR,AC_BlankPlasma_NA_N1_daneman_lab_11_21_23,BlankPlasma_NA,P1-e5,Blank,Plasma,_NA,blank,AC,1372.480110168457,CAR,CAR,2,(16:2),None
