,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
5609,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5610,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5611,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5612,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5613,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5614,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5615,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5616,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5617,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5618,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5619,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5620,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5621,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5622,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5623,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5624,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5625,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5626,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5627,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5628,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5629,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5630,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5631,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5632,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5633,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5634,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5635,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5636,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5637,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5638,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5639,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5640,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5641,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5642,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5643,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5644,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5645,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5646,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5647,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5648,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5649,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5650,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,790.7 -> 601.5,21262.0,14.26,708.7,680.7,666.7,638.7,n-9
5651,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5652,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5653,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5654,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5655,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5656,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5657,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5658,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5659,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5660,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5661,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5662,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5663,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5664,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-10
5665,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5666,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5667,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5668,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5669,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5670,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5671,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5672,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5673,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5674,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5675,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5676,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5677,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5678,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5679,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5680,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5681,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5682,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5683,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5684,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5685,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5686,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5687,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5688,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5689,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5690,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5691,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5692,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5693,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5694,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5695,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5696,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5697,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5698,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5699,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,792.7 -> 603.5,63616.0,15.77,710.7,682.7,668.7,640.7,n-9
5700,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5701,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5702,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5703,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5704,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5705,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5706,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5707,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5708,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5709,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5710,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5711,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5712,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5713,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5714,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5715,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5716,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5717,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5718,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5719,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5720,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5721,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5722,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5723,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5724,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5725,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5726,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5727,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5728,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5729,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5730,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5731,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5732,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5733,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5734,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5735,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5736,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5737,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5738,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5739,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5740,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5741,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5742,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
5743,"[TG(55:9),TG(54:2)]_FA18:1",794.7,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,794.7 -> 605.5,15294.0,17.25,712.7,684.7,670.7,642.7,n-9
