,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Cage,Position,Dilution Factor,Sex2,Sex,Genotype,Brain Region,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain,IDs,Names
75,CAR(22:5),474.4,85.1,303855.1018066406,474.4 -> 85.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,5,(22:5),None,"LMFA07070058, LMFA07070023, LMFA07070061","Clupanodonyl carnitine, (7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine, Docosa-4,7,10,13,16-pentaenoyl carnitine"
76,CAR(22:4)_QUAL,476.4,60.1,2787949.4111328125,476.4 -> 60.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,4,(22:4),None,Not Found,Not Found
77,CAR(22:4),476.4,85.1,317976.1638183594,476.4 -> 85.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,4,(22:4),None,LMFA07070022,"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine"
78,CAR(22:2)_QUAL,480.4,60.1,2741514.162109375,480.4 -> 60.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,2,(22:2),None,Not Found,Not Found
79,CAR(22:2),480.4,85.1,311783.7636947632,480.4 -> 85.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,2,(22:2),None,LMFA07070012,"(13Z,16Z)-docosadienoylcarnitine"
80,CAR(22:0)_QUAL,484.4,60.1,2740927.288986206,484.4 -> 60.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,0,(22:0),None,Not Found,Not Found
81,CAR(22:0),484.4,85.1,246921.7578163147,484.4 -> 85.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,0,(22:0),None,LMFA07070089,O-behenoylcarnitine
82,CAR(26:0)_QUAL,540.5,60.1,559594.85887146,540.5 -> 60.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,0,(26:0),None,Not Found,Not Found
83,CAR(26:0),540.5,85.1,310939.6223144531,540.5 -> 85.1,CAR,AC_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,AC,0.0,CAR,CAR,0,(26:0),None,LMFA07070069,Hexacosanoyl carnitine
246,CE(12:0),586.6,369.2,278011.49908447266,586.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(12:0),None,LMST01020001,12:0 Cholesterol ester
247,CE(14:1),612.6,369.2,276747.3796386719,612.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(14:1),None,LMST01020021,14:1 Cholesterol ester
248,CE(14:0),614.6,369.2,268905.2390136719,614.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(14:0),None,LMST01020004,14:0 Cholesterol ester
249,CE(15:1),626.6,369.2,1628738.7060546875,626.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(15:1),None,LMST01020022,15:1 Cholesterol ester
250,CE(15:0),628.6,369.2,1604467.7224121094,628.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(15:0),None,LMST01020027,15:0 Cholesterol ester
251,CE(16:3),636.6,369.2,1813949.6315917969,636.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,3,(16:3),None,LMST01020039,16:3 Cholesterol ester
252,CE(16:2),638.6,369.2,1834903.0895996091,638.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,2,(16:2),None,"LMST01020040, LMST01020024","16:2 Cholesterol ester, 16:2 Cholesterol ester"
253,CE(16:1),640.6,369.2,1866018.745361328,640.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(16:1),None,"LMST01020041, LMST01020006","16:1 Cholesterol ester, 16:1 Cholesterol ester"
254,CE(16:0),642.6,369.2,1596333.6827392578,642.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(16:0),None,LMST01020005,16:0 Cholesterol ester
255,CE(17:1),654.6,369.2,485049.5936889648,654.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(17:1),None,LMST01020023,17:1 Cholesterol ester
256,CE(17:0),656.6,369.2,543111.2984619141,656.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(17:0),None,LMST01020026,17:0 Cholesterol ester
257,CE(18:3),664.6,369.2,491420.11407470703,664.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,3,(18:3),None,LMST01020009,18:3 Cholesterol ester
258,CE(18:2),666.6,369.2,514009.1566162109,666.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,2,(18:2),None,LMST01020008,18:2 Cholesterol ester
259,CE(18:1),668.6,369.2,525504.0968017578,668.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(18:1),None,LMST01020003,18:1 Cholesterol ester
260,CE(19:0),684.7,369.2,1302868.585571289,684.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(19:0),None,LMST01020002,19:0 Cholesterol ester
261,CE(20:5),688.6,369.2,1250399.6277770996,688.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,5,(20:5),None,LMST01020015,20:5 Cholesterol ester
262,CE(20:4),690.6,369.2,1543046.3491210938,690.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,4,(20:4),None,LMST01020014,20:4 Cholesterol ester
263,CE(20:3),692.6,369.2,2158650.114501953,692.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,3,(20:3),None,LMST01020013,20:3 Cholesterol ester
264,CE(20:1),696.7,369.2,2816307.859375,696.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(20:1),None,LMST01020011,20:1 Cholesterol ester
265,CE(20:0),698.7,369.2,2926340.936523437,698.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(20:0),None,LMST01020010,20:0 Cholesterol ester
266,CE(22:6),714.6,369.2,2201574.9931640625,714.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,6,(22:6),None,LMST01020019,22:6 Cholesterol ester
267,CE(22:5),716.6,369.2,2145913.7845458984,716.6 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,5,(22:5),None,LMST01020031,22:5 Cholesterol ester
268,CE(22:3),720.7,369.2,1092154.7315444946,720.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,3,(22:3),None,LMST01020042,22:3 Cholesterol ester
269,CE(22:2),722.7,369.2,566032.1397857666,722.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,2,(22:2),None,LMST01020017,22:2 Cholesterol ester
270,CE(22:1),724.7,369.2,505272.3333091736,724.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(22:1),None,LMST01020025,22:1 Cholesterol ester
271,CE(22:0),726.7,369.2,505493.6750106812,726.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,0,(22:0),None,LMST01020016,22:0 Cholesterol ester
272,CE(24:1),752.7,369.2,6072815.161281586,752.7 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE,CE,1,(24:1),None,LMST01020020,Cholesteryl nervonate
273,CE(46:3;O2),1089.0,369.2,3927450.799602509,1089.0 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE-O,CE-O,3,(46:3;O2),None,LMST01020113,Palmitoleoyloxy-triacontenoic acid cholesterol ester
274,CE(48:3;O2),1117.1,369.2,1287123.7808647156,1117.1 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE-O,CE-O,3,(48:3;O2),None,LMST01020110,Oleoyloxy-triacontenoic acid cholesterol ester
275,CE(50:3;O2),1145.1,369.2,2094737.339096069,1145.1 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE-O,CE-O,3,(50:3;O2),None,"LMST01020109, LMST01020112","Oleoyloxy-dotriacontenoic acid cholesterol ester, Palmitoleoyloxy-tetratriacontenoic acid cholesterol ester"
276,CE(52:3;O2),1173.1,369.2,226813.6183853149,1173.1 -> 369.2,CE,CE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,CE,0.0,CE-O,CE-O,3,(52:3;O2),None,LMST01020111,Oleoyloxy-tetratriacontenoic acid cholesterol ester
752,FA(2:0),59.0,59.0,6517.80046081543,59.0 -> 59.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(2:0),(2:0),LMFA01010002,Acetic acid
753,FA(3:1),71.0,71.0,3686.8602714538574,71.0 -> 71.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(3:1),(3:1),LMFA01030193,Acrylic acid
754,FA(3:0),73.0,73.0,4945.640338897705,73.0 -> 73.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(3:0),(3:0),LMFA01010003,Propionic acid
755,FA(4:1),85.0,85.0,780515.16796875,85.0 -> 85.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(4:1),(4:1),"LMFA01030004, LMFA01030925, LMFA01030195, LMFA01030194, LMFA07040004","Vinyl acetic acid, but-2-enoic acid, Crotonic acid, Isocrotonic acid, Dihydrofuran-2(3H)-one"
756,FA(4:0),87.0,87.0,13650.520889282228,87.0 -> 87.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(4:0),(4:0),"LMFA01020071, LMFA01010004","Isobutyric acid, Butyric acid"
757,FA(5:2),97.0,97.0,302270.66259765625,97.0 -> 97.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,2,(5:2),(5:2),"LMFA01031018, LMFA01030099","penta-2,4-dienoic acid, beta-vinyl acrylic acid"
758,FA(5:1),99.0,99.0,44685.92303466797,99.0 -> 99.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(5:1),(5:1),"LMFA01020110, LMFA01020029, LMFA01031005, LMFA01030007, LMFA01030006, LMFA01020111, LMFA01020097, LMFA01031004, LMFA07040008, LMFA01030005, LMFA01020030","Isopropenylacetic acid, Angelic acid, cis-pent-3-enoic acid, Allyl acetic acid, beta-penteic acid, 2-ethyl acrylic acid, beta,beta-dimethyl acrylic acid, cis-pent-2-enoic acid, gamma-valerolactone, beta-ethyl acrylic acid, Tiglic acid"
759,FA(5:0),101.1,101.1,18144.041213989258,101.1 -> 101.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(5:0),(5:0),"LMFA01020073, LMFA01020072, LMFA01010005, LMFA01020181","Pivalic acid, alpha-methyl butyric Acid, Valeric acid, Isovaleric acid"
760,FA(6:2),111.0,111.0,36849.022521972656,111.0 -> 111.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,2,(6:2),(6:2),"LMFA01030500, LMFA01030944, LMFA01030100, LMFA01030451, LMFA01140022, LMFA01030498, LMFA01030499, LMFA01031012","5-hexynoic acid, (2Z,4Z)-hexa-2,4-dienoic acid, Sorbic acid, 3,5-hexadienoic acid, Aleprolic acid, 3-hexynoic acid, 4-hexynoic acid, hexa-2,4-dienoic acid"
761,FA(6:1),113.1,113.1,2124189.83203125,113.1 -> 113.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(6:1),(6:1),"LMFA01020115, LMFA01020116, LMFA01020112, LMFA01030011, LMFA01030791, LMFA01020099, LMFA01030971, LMFA01030009, LMFA01020113, LMFA01030972, LMFA01030985, LMFA07040010, LMFA01020098, LMFA01030008, LMFA01020031, LMFA01020114, LMFA01030010, LMFA01030779","3-Methyl-3Z-Pentenoic Acid, trimethyl acrylic acid, 3-isopropyl acrylic acid, delta-hexenoic acid, 2Z-Hexenoic acid, 2,2-dimethyl-3-butenoic acid, 2-Methyl-2-pentenoic acid, Hydrosorbic acid, 3-methyl-4-pentenoic acid, 2-Methyl-4-pentenoic acid, 4-Methyl-2-pentenoic acid, gamma-caprolactone, 4-methyl-4-pentenoic acid, Isohydrosorbic acid, Pyroterebic acid, 3-methyl-2Z-pentenoic acid, gamma-hexenoic acid, cis-hex-3-enoic acid"
762,FA(6:0),115.1,115.1,48914.98370361328,115.1 -> 115.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(6:0),(6:0),"LMFA01010006, LMFA01020079, LMFA01020075, LMFA01020074, LMFA01020076, LMFA01020077, LMFA01020078","Caproic acid, 3,3-dimethyl-butanoic acid, 3-methyl valeric acid, 2-methyl valeric acid, Isocaproic acid, diethyl acetic acid, dimethyl ethyl acetic acid"
763,FA(7:3),123.0,123.0,15835.661163330078,123.0 -> 123.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,3,(7:3),(7:3),"LMFA01030781, LMFA01030782","trans,trans-hepta-2,4,6-trienoic acid, cis,trans-hepta-2,4,6-trienoic acid"
764,FA(7:2),125.1,125.1,10060.460746765137,125.1 -> 125.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,2,(7:2),(7:2),"LMFA01030792, LMFA01030490, LMFA01030489, LMFA07040190, LMFA07040189, LMFA01030488","4-Methyl-3Z,5-hexadienoic acid, 6-heptynoic acid, 4-heptynoic acid, R-Lavender lactone, S-Lavender lactone, 3-heptynoic acid"
765,FA(7:1),127.1,127.1,18362.70156860352,127.1 -> 127.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(7:1),(7:1),"LMFA01030015, LMFA07040012, LMFA01030793, LMFA01020101, LMFA01020119, LMFA01030013, LMFA01020118, LMFA01020120, LMFA01020121, LMFA01030012, LMFA01020123, LMFA01030016, LMFA01030014, LMFA07040011, LMFA01020122, LMFA01030452, LMFA01020117, LMFA01030794, LMFA01020100, LMFA01030964","delta-heptenoic acid, 4-heptanolide, 3-Methyl-2E-hexenoic acid, 2-methyl-2E-hexenoic acid, 4,4-dimethyl-2E-pentenoic acid, beta-heptenoic acid, 2-butyl acrylic acid, 4,4-dimethyl-2Z-pentenoic acid, 2,2-dimethyl-4-pentenoic acid, alpha-heptenoic acid, 3-isopropyl-3-butenoic acid, epsilon-heptenoic acid, gamma-heptenoic acid, cis-2-Methyl-5-hexanolide, 2-isopropyl trans-crotonic acid, 4Z-heptenoic acid, 5-methyl-5-hexenoic acid, 3-Methyl-2Z-hexenoic acid, 2-methyl-2Z-hexenoic acid, 2,4-Dimethyl-2-pentenoic acid"
766,FA(7:0),129.1,129.1,34006.042419433594,129.1 -> 129.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(7:0),(7:0),"LMFA01010007, LMFA01020085, LMFA01020081, LMFA01020146, LMFA01020144, LMFA01020080, LMFA01020086, LMFA01020145, LMFA01020083, LMFA01020082, LMFA01020084","Heptylic acid, alpha,alpha-dimethyl valeric acid, 3-methyl-hexanoic acid, 2-ethyl-2-methyl-butanoic acid, 4,4-dimethyl valeric acid, 2-methyl-hexanoic acid, beta,beta-dimethyl valeric acid, 3,4-dimethyl valeric acid, 5-methyl-hexanoic acid, 4-methyl-hexanoic acid, alpha-ethyl valeric acid"
767,FA(8:6),131.0,131.0,38732.64288330078,131.0 -> 131.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,6,(8:6),(8:6),LMFA01030961,"2,4,6-Octatriynoic acid"
768,FA(8:5),133.0,133.0,86826.40649414062,133.0 -> 133.0,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,5,(8:5),(8:5),"LMFA01030743, LMFA01030744","6E-Octene-2,4-diynoic acid, 6Z-Octene-2,4-diynoic acid"
769,FA(8:2),139.1,139.1,15581.281112670898,139.1 -> 139.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,2,(8:2),(8:2),"LMFA01030795, LMFA01030578, LMFA01030442, LMFA01030577, LMFA01030441, LMFA01140031","2E,7-Octadienoic acid, 7-octynoic acid, 5,7-octadienoic acid, 2-octynoic acid, 4Z,7-octadienoic acid, Alepramic acid"
770,FA(8:1),141.1,141.1,8337.040550231934,141.1 -> 141.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,1,(8:1),(8:1),"LMFA01030945, LMFA01020102, LMFA01020392, LMFA01030020, LMFA07040017, LMFA01030946, LMFA01030951, LMFA01030800, LMFA01030982, LMFA01030022, LMFA01020124, LMFA01030019, LMFA01030796, LMFA01020125, LMFA01030024, LMFA01030968, LMFA07040016, LMFA01030017, LMFA01030798, LMFA01030023, LMFA01030018, LMFA01030576, LMFA01030797, LMFA01030021, LMFA01020126, LMFA01030799, LMFA07040009, LMFA01030025","(3E)-2-Propylpent-3-enoic acid, 2-methyl-2E-heptenoic acid, 3-Methyl-2E-heptenoic acid, trans-beta-octenoic acid, delta-octanolide, (3Z)-2-Propylpent-3-enoic acid, (E)-4-Octenoic acid, 3-Methyleneheptanoic acid, 4-ene-Valproic acid, cis-delta-octenoic acid, 6-methyl-5-heptenoic acid, cis-beta-octenoic acid, 2,4-Dimethyl-2-hexenoic acid, 2-ethyl-3E-hexenoic acid, cis-epsilon-octenoic acid, 2-ene-Valproic acid, gamma-octanolide, cis-alpha-octenoic acid, 3-Methyl-2Z-heptenoic acid, trans-delta-octenoic acid, trans-alpha-octenoic acid, 7-octenoic acid, 3-Methyl-3E-heptenoic acid, cis-gamma-octenoic acid, 3-tert-butyl-3-butenoic acid, 3-Methyl-3Z-heptenoic acid, 2S,4R-Dimethyl-5S-hexanolide, trans-epsilon-octenoic acid"
771,FA(8:0),143.1,143.1,12103.660873413086,143.1 -> 143.1,FA,FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,FFA,0.0,FA,FA,0,(8:0),(8:0),"LMFA01010008, LMFA01020148, LMFA01020147, LMFA01020087, LMFA01020151, LMFA01020283, LMFA01020391, LMFA01020242, LMFA01020291, LMFA01020149, LMFA01020150","Caprylic acid, 5-methyl-heptanoic acid, 3-methyl-heptanoic acid, alpha-ethyl caproic acid, 2-ethyl-2-methyl valeric ccid, 3R-Methylheptanoic acid, 2-Methylheptanoic acid, Isocaprylic acid, Valproic acid, 4-ethyl-hexanoic acid, 2,2-dimethyl-hexanoic acid"
