lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
18:1 Campesteryl ester,-0.5897802182236118,8.599259448971857,1.5681765026238281,0.21047202745000826,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,263904.27825927734,252689.3544921875,82409.8259010315,56984.78404998779,455285.64990234375,356218.5864562988,290367.66189575195,90191.30676269533,66857.70453643799,225617.7167816162
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",-0.5023243642085894,9.376281341224011,1.1421981334297016,0.2851883295927803,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,604406.4444274902,375458.106048584,202646.0722885132,67644.66412353516,840616.2183532715,529500.3120422363,600648.3408966064,201127.7946472168,78328.40519714355,224405.7758178711
18:3 Campesteryl ester,-0.4424875583464016,8.398588118873077,0.8885906986688497,0.3458595010986847,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,233462.63381958008,232237.91787719727,76780.36492156982,65536.76523590088,349060.78579711914,310821.30099487305,245531.99661254883,79602.82596588135,67994.36478424072,197820.75631713867
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",-0.5351099287071286,9.419840582738,1.294241101400985,0.255267838321031,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,619175.6261291504,365628.6613922119,202318.07664489743,71515.98536682129,850813.5699462891,552733.6976013184,620345.52880859375,201715.55276489255,91518.96710586548,254542.46154785156
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",-0.4556387739443503,9.394809298111616,0.941677258888376,0.3318468665678846,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,447091.57263183594,447873.4123535156,205471.35342407227,140569.51007080078,738547.298828125,590154.2624511719,468987.13415527344,208501.35400390625,149831.62994384766,328716.4434814453
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",-0.44579789935106784,9.383727388302393,0.9018192773219198,0.3422943640141516,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,443882.2932128906,452466.95568847656,199821.99346923828,138753.42993164062,721592.5570068359,591230.9625244141,457069.5925292969,204910.27416992188,155575.15103149414,329537.4803466797
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.08619425202241013,11.23384222316331,0.03415134762690286,0.8533852550056413,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,1195290.807861328,1194065.662109375,1239282.0832519531,1133090.1042480469,1342165.8034667969,1293608.794555664,1232293.98046875,1205931.8406982422,1154733.269897461,1930786.4631347656
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",-0.4788240813694355,9.39554403506125,1.0389053851540666,0.3080761870620147,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,445063.4099121094,438793.0089111328,196959.51458740231,143887.10974121094,741543.9924316406,592514.7603759766,463263.3770751953,213167.83587646484,152485.4100341797,336350.2844238281
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",-0.45314218912461357,9.372172404368799,0.9314856129858526,0.3344771867968197,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,442481.4721679687,434864.9537353515,198226.1947631836,142786.26989746094,715989.0925292969,571387.8460693359,452535.7111816406,214638.8768310547,156924.85137939453,332064.9237060547
20:3 Campesteryl ester,-0.3030985246675514,10.008448829448506,0.4192660454646102,0.5173035006537283,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,690644.8483886719,670642.06982421875,303552.1791381836,338287.26470947266,971733.7509765624,796782.51513671875,658286.7297363281,331052.8444213867,359388.5831298828,532591.3153076172
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",-0.49773120775872176,9.213216819443973,1.1216330462193582,0.28956708843430057,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,373994.6680908203,377226.9892578125,181923.79260253903,143761.37060546875,655990.4508056641,518913.4805908203,402155.2277832031,194882.89279174805,152072.91143798828,281844.6805419922
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",-0.5390208936792501,9.370782167329518,1.312991442879138,0.251853751803658,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,426969.5148162842,402345.11001586914,157411.192817688,135987.24981689453,739420.5382232666,566264.937713623,449138.75494384766,170348.91171264648,147960.15045166016,433173.92571258545
20:5 Cholesteryl ester,-0.46770813388055854,10.240977648597836,0.9917135443538427,0.3193239296283953,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,774021.08935546875,796451.9927368164,261745.4785232544,228661.520111084,1235624.6225280762,995561.273284912,848273.2289733887,289770.39990234375,256014.0956192017,911030.2897338868
22:0 Campesteryl ester,-1.0327304848627226,9.372536582790953,4.692183309482061,0.030300123442177206,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,466218.7146835327,350722.9248352051,96338.56734848022,93248.5464744568,896566.9890136719,939694.8839035034,509218.2499542236,95272.74718475342,195138.1933746338,105651.5481300354
22:0 Sitosteryl ester,-0.8997827169358834,9.379994433366072,3.5904955576115754,0.058110911903526005,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,485815.2135925293,355294.92652893066,88051.98610305786,102267.82748413086,765647.420135498,885845.569229126,525418.6844100952,82712.30665969849,204437.75436782837,228572.99380493164
22:1 Campesteryl ester,-1.1160365559608072,9.456846947477347,5.450781020554132,0.019559580468177448,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,468357.8101348877,350133.2861633301,110473.78787994383,98551.34607315063,1047875.6008148192,946360.6265792848,542836.6854553223,118994.38879013062,192189.37321090695,102455.64757919312
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",-0.8775980292158175,9.3839218492568,3.4200093033105077,0.06441065026698993,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,498246.4359283447,359096.9853553772,98792.72665023804,99168.76778030396,755514.5677680969,944503.3225631714,491153.4977798462,81157.6648902893,208831.17345809937,206498.9136428833
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",-0.9006890713303313,9.332432058713575,3.5975425897795503,0.05786504775401617,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,469579.57151794434,358588.62020111084,94247.98609542848,99335.6669845581,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.5725975037,160474.38968276978
22:3 Stigmasteryl ester,-0.9097911147716494,9.258918497282364,3.6686713612652966,0.05544436534466363,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,469026.6374282837,339874.48025512695,81643.70561981201,92794.06651306152,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,107463.74801254272
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",-0.8593917473584776,9.375226841069331,3.2829944398581574,0.07000110226655981,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CE,503115.4162559509,356643.36696624756,87385.58686447144,101842.16680145264,741502.5326538086,901822.6605300904,507127.1789741516,85131.08557891846,202069.635471344,225753.29443740845
3-hydroxyarachidonoylcarnitine,-0.1932389729931128,11.762941380903207,0.1710784346505534,0.6791551418635567,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,1804854.5581054688,1691555.87109375,1853001.6511230469,1728707.09375,1856874.8933105469,2316012.5373535156,1997917.2893066409,1784077.2758789062,2009942.3466796875,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",-0.22666337219366395,11.483693330362266,0.235113582581107,0.6277578359223072,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,1483060.986328125,1352919.6352539062,1493629.2587890625,1350391.4493408203,1554010.6118164062,1916138.784423828,1676102.2985839844,1419993.0892333984,1622108.3797607422,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",-0.05543937986597356,14.95090870589197,0.014140638262928773,0.905343160719093,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,16541263.293945312,19619409.79248047,19984253.64794922,20210526.215820312,15726473.67578125,17840220.71875,15795650.27294922,23904027.19970703,23345401.69580078,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.06348962244324463,13.814807606217213,0.018541279229784546,0.8916897635184827,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,7377617.71875,8635526.384277344,8777433.122558594,8896624.5087890625,7174074.6181640625,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171877,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.11690389624294606,11.68443251456981,0.06276455624447408,0.802178625890859,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,CAR,1729499.3325195312,1661999.3544921875,1749794.1958007812,1715870.7236328125,1828917.915527344,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1844464.9086914065
C12:0,0.28032973285343954,8.5024447894767,0.3641305715391354,0.5462211231236459,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,102755.98667907716,93574.48696136476,244185.53945922852,502122.9731445313,91115.66660308838,71487.16569900513,123507.88874053957,163278.9520263672,470759.61096191406,75923.3450012207
C12:1,0.16448034428040897,7.7503198769375645,0.12511001494840457,0.7235570212864557,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,69150.74453735352,65784.02473449707,113583.0078125,270074.0389404297,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,73215.28530883789
C14:0,0.4487682804256457,11.713665064107497,0.9349497578223236,0.33358002795985753,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,1091242.5759277344,1048398.7133789062,2319769.7622070312,4795566.249511719,1170713.64453125,826162.81787109375,1642767.3564453125,1318476.87109375,3246147.341796875,693541.4095458984
C14:1,0.13295022721676997,10.643366431011396,0.08169283893494139,0.7750163018996052,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,661317.3471069336,726307.5505981445,855747.0192871094,1478801.8356933594,676127.4266967773,453576.5722351074,738303.33251953125,866707.7004394531,1378913.4365234375,740184.6535644531
C15:0,0.18835538251577544,9.160602641383864,0.16414337666356005,0.6853701089441283,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,113912.88793945312,117210.58850097656,251196.03927612305,931129.7698974608,115329.78874206544,71964.42558288574,126095.18968200684,219580.85522460935,930123.4244384766,129704.048828125
C15:1,0.36195367314065435,9.912026739974682,0.6076980764919426,0.43565584376901983,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,185168.93379211423,236472.4353027344,438494.6328735352,1635409.1970214844,224627.8755645752,120627.1275024414,319949.92462158203,382008.12521362305,1273499.8322753906,272115.42083740234
C16:0,0.27624027892857045,13.208840011987144,0.3535707973415043,0.5520987151975046,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,619029.5606384277,687835.7874755859,1406338.4676513672,21696978.556396484,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.18188477,774104.8880310059
C16:1,0.13576313214344318,9.615452719503445,0.08519073843490332,0.7703825617888755,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,92179.58646392822,105333.04737091064,243560.97749328613,1463452.8924560547,94007.92626190186,56306.563552856445,99747.12615966795,231847.9754486084,1546353.6267089844,136898.70957183838
C17:0,0.46789069949549694,10.24011115954608,1.0164656350389123,0.3133588399470573,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,119093.28855895996,114860.32844543456,523007.9359741211,2593282.5930786133,123095.10919189452,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,140066.65022277832
C17:1,0.21424769748891143,8.509618008276217,0.21246902579150628,0.6448390515957327,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,72961.54518127441,76476.34498596191,163386.79238891602,602982.5654296875,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,70801.5651550293
C18:0,0.4418521367970137,13.36379239611946,0.9063078699380185,0.3410959510798851,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,398423.98794555664,453710.31283569336,1195170.1613769531,26822640.43395996,426597.04763793945,219438.0149841309,444225.1284637451,1346389.8979797363,22369922.444458008,531086.4338760376
C18:1,0.2864346184791078,8.966188373464956,0.3801984078017995,0.537497070987428,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,88351.62602233887,93067.82656860352,184608.3336181641,910963.5828857422,88829.32608032227,54966.26390075683,97842.06655883788,174634.31256103516,821000.89990234375,104823.58738708496
C18:2,0.17121439179917,9.359602975232148,0.13558461496722884,0.7127105687981888,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,80750.52571105957,80072.3256072998,197827.17599487305,1277089.952209473,102454.0072479248,57258.20389556885,84487.146240234375,167009.63201904297,1293343.8269042969,77342.70542907715
C18:3,0.3210761456493925,8.297239435946896,0.4779432573559461,0.48935541644238845,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,66972.42492675781,68185.1443939209,135642.82958984375,536904.0774536133,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,80425.24575805664
C18:4,0.22715658214827414,7.418830960761215,0.238890478562098,0.625008620475828,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,43943.263092041016,46511.78314208984,80847.46586608887,251535.9575805664,49328.70357513428,29003.78202819824,48505.683502197266,73670.14505004883,230079.23529052737,51582.26365661621
C19:0,0.25239119424539364,10.527330625021383,0.2950464097666554,0.5870046731037262,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,102223.66697692873,123433.24899291992,317191.9226989746,3241307.137573242,105501.5679321289,66115.86447143555,122316.62759399414,291172.8797149658,3124553.2182617188,127139.60901260376
C20:0,0.05704697463508551,11.178287012263318,0.015015813129139133,0.9024721398206672,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7613.20051574707
C20:1,-0.06176908768431935,8.568257787268628,0.017550516771734692,0.8946059356726835,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,7613.340526580811
C20:3,0.7544381880618464,9.793321912642147,2.643706858587393,0.10396072043681243,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,99969.18690872192,80306.24538421631,55090.103660583496,419988.68908691406,1269601.508544922,13496.580974578856
C20:4,0.4079818927085857,8.10316273228011,0.772436140323407,0.3794644663447157,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,50165.02364349365,32843.202407836914,54698.72380065918,90197.84600830078,432405.37017822266,45044.56342697144
C20:5,0.2652221268371365,9.88597522989433,0.3258712870301679,0.568100397479994,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.889770508,115540.4878540039,65532.80462646485,121636.38887023926,228006.81616210935,1827520.5756225584,136633.4702758789
