lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.15873531948130662,9.300388032826362,0.06681268287138664,0.7960353292279763,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,558193.1280670166,415441.63109588623,78620.56488800049,490631.93672180176,363682.14473342896,113005.9493637085,160474.38968276978
22:3 Campesteryl ester,-9.612766994305491e-4,9.007245518649972,2.451619366183877e-6,0.9987507009615876,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,353298.22665405273,449166.67167663574,60358.8840713501,427643.9084777832,345265.1865081787,99418.78695678712,78485.72638702393
22:3 Stigmasteryl ester,0.17602276809320036,9.16202724807512,0.08214836020488292,0.774406857940524,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,511923.66984558105,404606.42864990234,73503.32471084595,474261.48516845703,322717.52098083496,99826.9475517273,107463.74801254272
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.2211886663130691,10.300036488058515,0.1296682754473295,0.7187762304618073,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,1016566.2236328124,848434.1008300781,253103.3198852539,825638.33642578125,752051.27490234375,282835.4387817383,370215.2233886719
22:5 Cholesteryl ester,0.23354387747535932,10.233019742698444,0.1445426913414849,0.703806084942786,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,964189.7916259766,834771.65625,240096.01763916016,781182.6794433594,727029.6968994141,266388.83935546875,343852.4637451172
22:6 Cholesteryl ester,0.2349971856366844,10.209258783164609,0.1463452249590773,0.702052748968431,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,964544.3095703124,816056.55078125,238869.7992553711,792286.6184082031,704965.5673828125,258944.73635864255,318345.9444580078
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.1770696211083951,9.401551261569777,0.08312785752787022,0.7731025488745852,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,578703.7203903198,439196.276046753,80810.02714920044,502742.6997833252,380739.0824661255,113668.9673461914,225753.29443740845
3-hydroxyarachidonoylcarnitine,0.0905668936832704,11.879208810609155,0.02175714806230644,0.8827349770512084,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2006010.538330078,1782707.8674316406,1758179.811767578,1799780.4743652344,1569145.6931152344,1896938.0458984375,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.08585372647326811,11.620055100270829,0.019551872315787477,0.8887958821043663,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1648205.6264648438,1463896.3289794922,1432335.53125,1492376.4155273438,1272668.7355957031,1561962.6239013672,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",-0.2449127949179306,14.767982562896243,0.1589414226335948,0.6901329987877621,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,10761649.6015625,18211508.875,15035135.946289062,24845405.71484375,20141493.19873047,7696857.471191406,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.1726851354372343,13.690379598509049,0.0790652427601719,0.7785681836866496,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,5162313.787597656,8139380.811523437,7055534.583984375,10120286.5234375,8644065.3369140625,4404611.219238281,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",0.05749514047545275,11.824936822398245,0.008769359199504834,0.9253912756027646,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1759514.2299804688,1749869.0766601562,1744912.2163085938,1702237.0874023438,1567913.7353515625,1825566.8857421875,1844464.9086914065
C12:0,-0.14739147967577654,9.138612542300653,0.057608462462667376,0.8103165896722219,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,65259.664710998535,109801.30871582033,710519.4306640625,69178.10479736328,89496.72622680664,807750.4308166504,75923.3450012207
C12:1,-0.17300440494889624,8.073840373367974,0.07935581762285437,0.7781722919002291,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,47108.703521728516,62049.54445648193,287798.99993896484,54428.58346557617,68969.32496643066,320718.3243408203,73215.28530883789
C14:0,0.19152512414521683,12.337380769080157,0.09724504430778325,0.7551610767244524,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,898529.0009765625,1279555.7036132812,6963518.0693359375,797848.41552734375,1038947.3747558594,6086357.0712890625,693541.4095458984
C14:1,-0.08112485838727541,10.883757737486878,0.01745758840115741,0.8948837077032782,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,594265.66064453125,717026.0707397461,1435120.964111328,615082.26416015625,682291.145690918,1603733.1870117188,740184.6535644531
C15:0,-0.08011377725922923,9.704158137479714,0.017025131033733487,0.8961863714709258,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,115030.28819274902,121836.94915771484,1090235.3614501953,110539.58795166016,123724.40884399414,1152721.5948486328,129704.048828125
C15:1,0.17145335966608446,10.334669210255889,0.07794164260849357,0.7801064574370076,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,296673.09677124023,235542.77764892575,1655150.7130126953,210501.9548339844,202034.65341186523,1514256.1926269531,272115.42083740234
C16:0,-0.06814297940198999,13.85336301898069,0.01231791001730187,0.9116273848558402,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,520237.87005615234,682099.9892883301,23354211.756591797,529921.47509765625,620287.5859985352,24158374.688964844,774104.8880310059
C16:1,-0.25637462858828813,10.353466804751683,0.1741456114104949,0.676453449184989,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,83028.24620056152,98844.3080368042,1805586.1708984375,86202.68649291992,91125.6865158081,2158698.156677246,136898.70957183838
C17:0,0.030838575054630748,10.92543268203936,0.00252298463601619,0.9599396466721921,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,106294.46714782716,139662.78958129883,3071493.1654663086,100422.14749145508,122047.9882965088,2972810.925720215,140066.65022277832
C17:1,-0.10569798743840908,8.825453441914744,0.02963230450404808,0.8633271814346858,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,64310.14447784424,78449.80569458008,573275.8400878906,61690.26426696777,74057.78514099121,625535.0833129883,70801.5651550293
C18:0,0.010171461945914506,13.790671768427424,2.744734409105831e-4,0.986781859670453,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,331727.46364593506,427606.13441467285,23530379.48803711,352334.68466186523,399402.2286453247,22949736.43359375,531086.4338760376
C18:1,-0.15678629718414255,9.368636100620812,0.06518288457300514,0.7984841481164832,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,76538.52537536621,90479.36639404295,855011.84033203125,82890.0258178711,86888.566162109375,954833.62744140625,104823.58738708496
C18:2,-0.1275908613618665,9.000729054051712,0.043174512102268636,0.8353970221242255,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,67781.42481994629,83346.18618774414,652463.1795043945,70807.24513244629,76265.94551086426,719817.4752197266,77342.70542907715
C18:3,-0.1786757185376905,8.817365338690845,0.0846413724066224,0.7711034007869073,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,60280.80438232422,69524.76458740234,556984.080871582,64590.524490356445,63170.42427062988,639759.1867675781,80425.24575805664
C18:4,-0.16133143311104292,7.858379588086642,0.06901362375356257,0.7927783929295217,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,42168.5029296875,53779.403663635254,254400.53790283203,46533.32337188721,43442.8631439209,297272.72036743164,51582.26365661621
C19:0,0.04084992735225505,10.692958441376632,0.004426920204423368,0.9469518098287174,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,110576.26768493652,109783.32733154295,2606082.5446777344,98136.66693115234,111588.76774597168,2496712.6459960938,127139.60901260376
C20:0,-0.08014473271860692,11.012709625957477,0.017038369391229935,0.896146246369625,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,7604.120532989502,7639.580585479736,3456997.7758789062,7596.040508270264,7619.42049407959,3588110.912597656,7613.20051574707
C20:1,-0.1856616232651192,8.895417464237376,0.09138490406621713,0.7624238649055541,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,8003.260551452637,7914.660617828369,751014.5116577148,8022.220550537109,7994.180530548096,840781.7383422852,7613.340526580811
C20:3,0.518750239365938,9.86004002234446,0.7101058129919693,0.399408686786553,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,136979.38968658447,108870.46718978882,1641727.3037109375,91157.68614196776,103897.3074798584,1108946.6127929688,13496.580974578856
C20:4,0.1327922709543748,8.640203720992709,0.04676497491891496,0.8287912367559814,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,43572.742935180664,54842.16376495361,596100.1388549805,46574.743087768555,53875.42372894287,525532.2166137695,45044.56342697144
C20:5,-0.18600747026155162,10.439048990743858,0.09172619850141928,0.7619940157308209,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,87672.50679016113,105897.68690490724,1976678.9348754885,95898.60676574708,99464.44665527344,2234795.3063964844,136633.4702758789
C22:0,-0.13061040525217524,9.989876516777139,0.04524179711006582,0.8315600368997461,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,23399.06170654297,28800.42206192017,1611712.4611816406,26260.50191116333,25082.26183319092,1738271.1184082031,28793.822025299072
C22:1,-0.25580981746441195,8.350716527655456,0.17337771982420236,0.6771272032859004,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,15650.301082611084,15731.241065979004,473792.9331970215,15058.681056976318,15180.181098937988,562976.8242797852,17784.141235351562
C22:4,-0.26024914671051763,7.909494658938399,0.17943810544966254,0.6718565691236912,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,13860.760997772217,14972.061054229736,341043.86407470703,14099.04095840454,14168.140979766846,407576.4501953125,16067.361099243164
C22:5,-0.10873767010464516,9.9983610756011,0.03136099569383077,0.859437413661459,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,21134.021465301514,23460.461711883545,1641801.1001586914,22931.981758117676,24359.44175720215,1739447.8699951172,29294.74184417725
C22:6,-0.10417382171557331,8.960649718602667,0.028784101275959983,0.8652784936354373,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,17106.52126312256,19049.58134841919,778891.28515625,17181.101203918457,17762.741245269775,826280.32421875,27184.26198196411
C24:0,0.06234884255082012,4.510491158084578,0.010309039252319963,0.9191270141570896,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,11934.700847625732,12840.300930023192,7647.1605796813965,12339.840816497805,11470.440799713137,7645.3005867004395,12727.700942993164
C24:1,0.004082400573368774,4.461699974826128,4.4200020738571766e-5,0.9946954554795124,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,11565.220832824709,11653.540878295898,7644.080593109131,11309.860774993896,12344.300842285156,7645.220573425293,12003.96082687378
C24:5,-0.21206579448989604,8.6915253214034,0.11920086319150869,0.7299028390829495,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,15738.401149749756,15673.68117904663,624001.2620849609,15465.401084899902,16131.00112915039,714886.6081542969,13804.400928497314
C24:6,-0.23318344033899158,7.9452321753307995,0.1440945517460932,0.7042439335286407,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,14481.600986480713,14948.381107330322,354402.948135376,14413.2610206604,13877.68102645874,415605.2879180908,15041.60111618042
C26:0,-0.14400309737305267,7.589599241888879,0.05499013181542978,0.8145970287965473,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,11094.560760498049,11749.080814361572,286680.2801055908,10922.100776672363,10977.520793914797,314647.0219268799,12548.10087966919
C26:1,-0.1291982824375271,7.442278537729391,0.04426782056543743,0.833356122171724,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,11862.660820007324,13194.920936584473,254328.7173461914,12510.580871582031,12858.260913848875,275542.51921081543,14125.440979003906
C28:0,-0.061209987085336454,9.134449519661095,0.00993899542663712,0.9205868588060667,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,10795.200824737549,12089.440864562988,921608.5438575743,11346.440788269045,14290.341018676758,942742.3486595154,12821.700942993164
C30:0,0.24287262432510287,8.438697057936386,0.15630486606096383,0.692581576904199,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,8692.980613708496,10072.56076812744,626821.5882339478,10840.6407661438,11179.040767669678,514491.25815963745,8330.380569458008
C32:0,-0.14615364758412197,7.514636613102416,0.05664405679272022,0.811881001663223,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,8103.960582733154,8386.080642700195,279200.08086013794,8321.540542602539,8389.820556640625,305144.40198135376,8348.740566253662
C34:0,-0.12876060132302916,7.813615955767119,0.04396886380709475,0.8339115521480835,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,10494.02073287964,11146.400840759276,343453.66204071045,11103.62077331543,10224.440677642822,371290.66888427734,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),0.37104775730620987,6.9197841761755505,0.36422902156095904,0.5461668746752192,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,83618.00576019287,56527.96408843994,46970.323123931885,44911.30355453491,52637.56365966797,50211.7035446167,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.3156053842730365,7.3860213087860584,0.2637174235770202,0.6075776605453279,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,100976.027053833,82429.40523529053,51607.24343109131,66385.66468048096,67455.70527648926,58207.66443634033,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),-0.08429083045112355,10.677602172919281,0.018846574988856446,0.8908072428293423,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,1045563.1411705016,763571.8783416748,861684.1185417175,1112994.5978775024,801876.4956321716,959443.559223175,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.083180315485295,10.631704039331865,0.01835331193433376,0.8922368067544163,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,1003306.6694641112,741190.4307861328,843862.0259208679,1077618.9515800476,790294.2203903198,916265.2725219728,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),0.04522554018580432,8.097580911043663,0.005425914117722641,0.9412802875112936,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,138482.29209136963,114983.2476234436,123675.88765716551,126405.50827407835,108610.56880187988,134923.91022872925,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),-0.057513939576479725,9.73572764173503,0.00877504965319531,0.9253671433573641,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,378687.4689025879,567803.4783248901,491750.2019920349,594248.168182373,595145.3946228027,324045.42502593994,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",-0.028436839071659267,6.448964271413233,0.002145136466879194,0.963058691336842,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,Cer,36569.24269104004,40826.863262176514,45688.54325866699,36659.842697143555,41108.84299468994,48744.80326461792,44330.06309890747
